,Predictions,Ground Truths
2023-02-02,0.01733221486210823,0.0243243295997436
2023-02-03,0.017265107482671738,0.023079969946638
2023-02-06,0.017050080001354218,0.0295500084593976
2023-02-07,0.01655518263578415,0.0339038566843829
2023-02-08,0.01593056693673134,0.0379741011470248
2023-02-09,0.017727922648191452,0.0343617370101893
2023-02-10,0.019148293882608414,0.034508298721439
2023-02-13,0.017242033034563065,0.0166064465205243
2023-02-14,0.017436914145946503,0.0161533698326631
2023-02-15,0.017819929867982864,0.0152798810924936
2023-02-16,0.018547959625720978,0.0152881489923808
2023-02-17,0.019777953624725342,0.0198056418670902
2023-02-21,0.016796626150608063,0.0148581642336513
2023-02-22,0.017176885157823563,0.0126510511552745
2023-02-23,0.01769566535949707,0.0164551815307331
2023-02-24,0.017886240035295486,0.0205948436825961
2023-02-27,0.01839675009250641,0.0187162890486315
2023-02-28,0.01885402202606201,0.0189745340721824
2023-03-01,0.0190713033080101,0.0236123763005837
2023-03-02,0.018183834850788116,0.0400304724824025
2023-03-03,0.015526540577411652,0.0406712720475277
2023-03-06,0.01653546467423439,0.0365914988859416
2023-03-07,0.016613539308309555,0.0346846601208862
2023-03-08,0.01688089594244957,0.0464726486646299
2023-03-09,0.01747950166463852,0.0219828261946137
2023-03-10,0.018554195761680603,0.0254620471986402
2023-03-13,0.020175974816083908,0.024761941811915
2023-03-14,0.02124781534075737,0.020905799646434
2023-03-15,0.019101206213235855,0.0179150136102605
2023-03-16,0.01950094848871231,0.0228798953774531
2023-03-17,0.019410502165555954,0.0290766157558471
2023-03-20,0.01936567947268486,0.0265968005113869
2023-03-21,0.019792653620243073,0.027933984143345
2023-03-22,0.01690906658768654,0.0273263762648689
2023-03-23,0.016943369060754776,0.0119780206818097
2023-03-24,0.017006251960992813,0.0092173651975935
2023-03-27,0.017124243080615997,0.0108597365836619
2023-03-28,0.01738417148590088,0.0172535774587345
2023-03-29,0.01786642149090767,0.0163591923062731
2023-03-30,0.018597662448883057,0.0199941007027192
2023-03-31,0.01920611783862114,0.0203398598733888
2023-04-03,0.01769721880555153,0.0197018051472646
2023-04-04,0.01681370660662651,0.0148712301627587
2023-04-05,0.01837291195988655,0.0155012803851342
2023-04-06,0.018772736191749573,0.0157235735649531
2023-04-10,0.019191544502973557,0.0157019872411581
2023-04-11,0.019326526671648026,0.016501289115849
2023-04-12,0.018895115703344345,0.0163675430174006
2023-04-13,0.017125245183706284,0.0145710239629027
2023-04-14,0.02010331302881241,0.0125271672571304
2023-04-17,0.017889082431793213,0.0123961067559902
2023-04-18,0.01834077015519142,0.0164415843184531
2023-04-19,0.01896844059228897,0.0105021638446301
2023-04-20,0.01975966989994049,0.0152841937755885
2023-04-21,0.020656485110521317,0.0154425048067201
2023-04-24,0.021588582545518875,0.0168882405262793
2023-04-25,0.022214796394109726,0.0207388921886161
2023-04-26,0.021963976323604584,0.020848485461088
2023-04-27,0.021830230951309204,0.0150907913901799
2023-04-28,0.021199136972427368,0.0125426787002817
2023-05-01,0.022114641964435577,0.0156438932990612
2023-05-02,0.022313445806503296,0.0139711522260226
2023-05-03,0.02110959216952324,0.0228056283614482
2023-05-04,0.020935125648975372,0.0279550191520498
2023-05-05,0.022144388407468796,0.029058963528234
2023-05-08,0.020952343940734863,0.030561761207698
2023-05-09,0.017341505736112595,0.0381598583403718
2023-05-10,0.017587874084711075,0.0314188421997296
2023-05-11,0.01795487105846405,0.0135832051437663
2023-05-12,0.018486812710762024,0.0185996166943164
2023-05-15,0.0192052461206913,0.0194794069335617
2023-05-16,0.020045515149831772,0.0135166700094596
2023-05-17,0.020702172070741653,0.013112050056783
2023-05-18,0.020435351878404617,0.0209376412889377
2023-05-19,0.019433055073022842,0.0181155777383335
2023-05-22,0.023945920169353485,0.0150245504367045
2023-05-23,0.021893396973609924,0.0166819198129235
2023-05-24,0.020506106317043304,0.0163547831881183
2023-05-25,0.017244163900613785,0.0125574232352055
2023-05-26,0.018691539764404297,0.0179012053924548
2023-05-30,0.016929268836975098,0.0177011808201121
2023-05-31,0.018100958317518234,0.0250339482288603
2023-06-01,0.018073681741952896,0.024755532092572
2023-06-02,0.017308712005615234,0.0238908301363919
2023-06-05,0.017597928643226624,0.0324354106154375
2023-06-06,0.017730530351400375,0.0321239593113757
2023-06-07,0.017758630216121674,0.030149107185315
2023-06-08,0.01745978742837906,0.0322041306782814
2023-06-09,0.016537077724933624,0.0160473961240172
2023-06-12,0.014332182705402374,0.0167178958933154
2023-06-13,0.011180542409420013,0.0280037242253959
2023-06-14,0.016060341149568558,0.0309767658190015
2023-06-15,0.015866197645664215,0.0262001948838692
2023-06-16,0.015809867531061172,0.0314247770577559
2023-06-20,0.017308052629232407,0.0312715744516752
2023-06-21,0.016096610575914383,0.0248153964657178
2023-06-22,0.013362675905227661,0.0221754306842422
2023-06-23,0.01229020208120346,0.0269886639560741
2023-06-26,0.019497327506542206,0.0193172887349216
2023-06-27,0.016627997159957886,0.0173890659179145
2023-06-28,0.016900207847356796,0.0149241710237421
2023-06-29,0.017469823360443115,0.0237193258359051
2023-06-30,0.018480584025382996,0.0182880029415192
2023-07-03,0.02110626921057701,0.0152739973463409
2023-07-05,0.020962398499250412,0.0375430624366009
2023-07-06,0.02159016951918602,0.0395448214912431
2023-07-07,0.023537661880254745,0.0357246601382174
2023-07-10,0.025996362790465355,0.0369890783272682
2023-07-11,0.027626827359199524,0.0367213009421955
2023-07-12,0.025950303301215172,0.0122564653161791
2023-07-13,0.02347666397690773,0.0113445150420885
