date,Predictions,Ground Truths
1999-05-21,-0.3127987908573724,-0.1591007849907718
1999-05-28,-0.276709347551115,-0.066662919425081
1999-06-04,-0.2783871211911959,0.0367809097707231
1999-06-11,-0.34159543480181165,0.0220779245794695
1999-06-18,-0.21260337908342336,-0.043940964073834
1999-06-25,-0.2014907074554981,-0.0264817922028486
1999-07-02,-0.0789669225144461,-0.0274717821902754
1999-07-09,-0.11438591146044222,-0.1572675884023567
1999-07-16,-0.1561532616063314,-0.3026518698902345
1999-07-23,-0.20150066037400352,-0.2432059589479679
1999-07-30,-0.2345096318033665,-0.2954242525515393
1999-08-06,-0.12133136228828786,-0.3220603014158338
1999-08-13,-0.000751850207461744,-0.3600616840573472
1999-08-20,-0.21986263004532758,-0.6352062684356101
1999-08-27,-0.5147582443714953,-0.6900968607181062
1999-09-03,-0.5948064495690331,-0.5880305255714426
1999-09-10,-0.576487429412438,-0.4659472537173265
1999-09-17,-0.2457492296646149,-0.3689669468005339
1999-09-24,-0.2510684452701514,-0.3959906184611683
1999-10-01,-0.31459424055706375,-0.5854594979913129
1999-10-08,-0.5376920767842343,-0.463806318580605
1999-10-15,-0.4972569370633926,0.282650189565259
1999-10-22,0.013745554220661378,0.3639335053599453
1999-10-29,0.16464707704487572,0.5109962042444655
1999-11-05,0.36058605252351184,0.5034467147933716
1999-11-12,0.39415515283392233,-0.0860074245921283
1999-11-19,-0.09165714948073933,-0.0266162907979342
1999-11-26,1.3040211127595278,0.2741500431615807
1999-12-03,0.5601059998194108,0.4053499721210155
1999-12-10,0.19108228418157538,0.4817436442211694
1999-12-17,0.09220654146673808,0.4524871431904767
1999-12-24,0.11052446741033381,0.1177578065389758
1999-12-31,-0.06400325061688274,-0.1273099435835061
2000-01-07,-0.2182549660227211,-0.2798479773655172
2000-01-14,-0.2521869711155753,-0.2498556700575194
2000-01-21,-0.2608733000427851,-0.0021958210765171
2000-01-28,-0.10119845440443134,0.3699812500224461
2000-02-04,0.4487447067765217,0.5897113410751126
2000-02-11,0.5483777362635938,0.569152363194661
2000-02-18,0.6159155308542785,0.3598800494383469
2000-02-25,0.23424578423762157,-0.0881158341284527
2000-03-03,-0.2151860534355802,-0.474965402869989
2000-03-10,-0.5399143320907044,0.0199443321068168
2000-03-17,-0.22833118020252188,0.3078028383744287
2000-03-24,0.12344366655860786,0.6535472999162755
2000-03-31,0.5023032871130814,0.6882755403674712
2000-04-07,0.6062940896593131,0.3133966930982689
2000-04-14,0.3231830315383337,0.2846733110136741
2000-04-21,0.21143424621803447,0.0947862925822222
2000-04-28,0.11300019397597236,0.3953632043480939
2000-05-05,0.4546675213394793,0.563735581047876
2000-05-12,0.6205252201798599,0.4525746387468802
2000-05-19,0.5423564599900518,0.3107914146205051
2000-05-26,0.4599372363576276,0.1654004075732502
2000-06-02,0.2602312542058701,0.1661269047444639
2000-06-09,0.1986681351782322,0.1732933702515061
2000-06-16,0.09028764954874402,0.289844978799608
2000-06-23,0.06517535767659312,0.2583227556630531
2000-06-30,0.13163188880595872,0.6908277246400438
2000-07-07,0.515586329810303,0.7791588388436629
2000-07-14,0.6556062965638686,0.725958095994824
2000-07-21,0.6437818080968436,0.8038923476596072
2000-07-28,0.5822229930646378,0.658566010530014
2000-08-04,0.5428695164311096,0.3425571634155258
2000-08-11,0.4063672081203359,0.4068633428959141
2000-08-18,0.2901530363562199,0.2330223629648092
2000-08-25,0.23606587619649735,0.0017066729828395
2000-09-01,0.05090519561121285,0.2523677382496471
2000-09-08,0.13308920299615476,0.1088607054011781
2000-09-15,0.042969258252090886,0.319066845652267
2000-09-22,0.24412574212322224,0.5807679309898949
2000-09-29,0.5221276524501928,0.7734906432685849
2000-10-06,0.7077601725174695,0.856236809335691
2000-10-13,0.717205856082336,0.8988943733024246
2000-10-20,0.7946511236453494,1.0058066428855896
2000-10-27,0.6796945903246436,0.6514057328190552
2000-11-03,0.5405178856694173,0.5344695685236663
2000-11-10,0.42200989943861167,0.1664203314962874
2000-11-17,0.12276572976541984,-0.4507644554964693
2000-11-24,-0.3319040729651177,-0.540568962877308
2000-12-01,-0.3693265968645111,-0.2436628063423688
2000-12-08,-0.15990313108293153,0.4025364109679635
2000-12-15,0.40379137920997543,0.7446484312356971
2000-12-22,0.7466942493495713,1.279068999293595
2000-12-29,1.165192836251373,1.5355365065824669
2001-01-05,1.227802203340451,1.3084540907542113
2001-01-12,1.1899764321111488,1.106831975671572
2001-01-19,1.0367802172413403,1.064322154292299
2001-01-26,0.9407837970600053,0.1995947729996695
2001-02-02,0.343024687769074,0.3321751671338817
2001-02-09,0.3555148134535495,0.4491801427932783
2001-02-16,0.4144468029724666,0.302358742326263
2001-02-23,0.300853594577126,0.1536370003182953
2001-03-02,0.13017913443114004,-0.1330067012355464
2001-03-09,-0.08627299226174266,-0.441164074281806
2001-03-16,-0.3276977100284709,-0.4617390767652158
2001-03-23,-0.415149533508107,-0.4157806258575222
2001-03-30,-0.36125247146330564,-0.2590011756828528
2001-04-06,-0.21711601007031636,-0.1612883221650035
2001-04-13,-0.027607404947473796,-0.1381639976825109
2001-04-20,-0.33739095453389545,-0.1080259529317848
2001-04-27,-0.19087347313737785,0.3172425761681499
2001-05-04,0.17403938402186336,0.6291649187310474
2001-05-11,0.45253262015465023,0.6455383745586248
2001-05-18,0.5665282098697809,0.5924761750208174
2001-05-25,0.6065958981280166,0.0679649516259688
2001-06-01,0.2582105143953683,-0.3565916791925916
2001-06-08,-0.07118407885236865,-0.4931282569559028
2001-06-15,-0.283793542618587,-0.5088249915984847
