,Predictions,Ground Truths
2023-02-02,0.010347995907068253,0.0161710935102869
2023-02-03,0.007292598485946655,0.0161034911565441
2023-02-06,0.010899670422077179,0.0216602080911302
2023-02-07,0.010420601814985275,0.0204723575566968
2023-02-08,0.009093079715967178,0.0235248727686437
2023-02-09,0.0029815547168254852,0.0207408123883433
2023-02-10,0.00516461580991745,0.0233422107759968
2023-02-13,0.010653290897607803,0.0218237402738146
2023-02-14,0.010604862123727798,0.0224449088060342
2023-02-15,0.010359622538089752,0.0184936424166678
2023-02-16,0.009826164692640305,0.0195085742116399
2023-02-17,0.00883553922176361,0.0117274661386393
2023-02-21,0.00983433797955513,0.009455659538391
2023-02-22,0.009061824530363083,0.0101118661403266
2023-02-23,0.008040625602006912,0.0105658267561757
2023-02-24,0.007805466651916504,0.0131659272578787
2023-02-27,0.010392863303422928,0.0142062890040153
2023-02-28,0.0102609284222126,0.0157745002516192
2023-03-01,0.009961914271116257,0.0077195602434019
2023-03-02,0.009619060903787613,0.0124553103658293
2023-03-03,0.007574763149023056,0.0150693873639539
2023-03-06,0.010201890021562576,0.0145980790329081
2023-03-07,0.009990870952606201,0.0132220050332476
2023-03-08,0.009553398936986923,0.0185821949008491
2023-03-09,0.008768394589424133,0.0169471559148878
2023-03-10,0.0075144171714782715,0.015561066665559
2023-03-13,0.005828987807035446,0.0159380568942344
2023-03-14,0.0038467757403850555,0.0158725234169334
2023-03-15,0.011497851461172104,0.01696446113841
2023-03-16,0.011793110519647598,0.0176743119166267
2023-03-17,0.011989425867795944,0.0152284009925176
2023-03-20,0.010543327778577805,0.0145571188102811
2023-03-21,0.010143250226974487,0.0102843830393947
2023-03-22,0.010357722640037537,0.0206670606502411
2023-03-23,0.010363582521677017,0.0238982710675965
2023-03-24,0.010287392884492874,0.0221755072006508
2023-03-27,0.010038383305072784,0.0286571937576869
2023-03-28,0.009473446756601334,0.0322609311938168
2023-03-29,0.008397262543439865,0.0314794700475127
2023-03-30,0.006631385535001755,0.028380505941416
2023-03-31,0.004301685839891434,0.016701105744853
2023-04-03,0.001980353146791458,0.0166125240316823
2023-04-04,0.0036416426301002502,0.0160492312774483
2023-04-05,0.010450489819049835,0.0192946613717133
2023-04-06,0.010426994413137436,0.0198155368734886
2023-04-10,0.01029110699892044,0.0186406753759964
2023-04-11,0.009943950921297073,0.0150766038967578
2023-04-12,0.009287573397159576,0.0097047654074144
2023-04-13,0.006240129470825195,0.0096058383613876
2023-04-14,0.008544739335775375,0.0094568998882204
2023-04-17,0.010319855064153671,0.0086721417309328
2023-04-18,0.010384056717157364,0.0125893178811047
2023-04-19,0.010460954159498215,0.0138775110863059
2023-04-20,0.010539676994085312,0.0110178393718756
2023-04-21,0.010599702596664429,0.012352475600012
2023-04-24,0.010631773620843887,0.0158416932918293
2023-04-25,0.010664675384759903,0.0131859050544685
2023-04-26,0.010962512344121933,0.0051474091031544
2023-04-27,0.011008314788341522,0.0105609439455964
2023-04-28,0.009651873260736465,0.0123330476858436
2023-05-01,0.009483274072408676,0.0175884755286501
2023-05-02,0.009145770221948624,0.0169158162453828
2023-05-03,0.0068326592445373535,0.015459664329376
2023-05-04,0.008913051337003708,0.0177732472835729
2023-05-05,0.007841695100069046,0.0108062214584079
2023-05-08,0.0061738379299640656,0.0166013881645498
2023-05-09,0.010294754058122635,0.0193878714305111
2023-05-10,0.010355211794376373,0.0208149280049888
2023-05-11,0.010420460253953934,0.0209985083305276
2023-05-12,0.010460034012794495,0.022224621251747
2023-05-15,0.010418739169836044,0.0033993207834825
2023-05-16,0.01020772010087967,0.0065034436634423
2023-05-17,0.009724032133817673,0.0153840970374389
2023-05-18,0.009001180529594421,0.0151840441579146
2023-05-19,0.005691029131412506,0.0240276250523956
2023-05-22,0.009477663785219193,0.024525459535017
2023-05-23,0.004582855850458145,0.0311364781928163
2023-05-24,0.009687818586826324,0.0237145257760073
2023-05-25,0.008786994963884354,0.0197802650704587
2023-05-26,0.010559752583503723,0.0188639094103439
2023-05-30,0.008445389568805695,0.0186069339063995
2023-05-31,0.009696271270513535,0.0277203918426985
2023-06-01,0.00951320305466652,0.0273921195365262
2023-06-02,0.007609155029058456,0.0333209876265361
2023-06-05,0.010683298110961914,0.0366809683797997
2023-06-06,0.010792035609483719,0.0368492676264415
2023-06-07,0.01080867275595665,0.0200679130443422
2023-06-08,0.010613732039928436,0.022468379125851
2023-06-09,0.010055821388959885,0.0233380588760513
2023-06-12,0.009137336164712906,0.0243097311194258
2023-06-13,0.00659392774105072,0.026019365064742
2023-06-14,0.010376345366239548,0.0252302418659983
2023-06-15,0.009363621473312378,0.0215986212336302
2023-06-16,0.007415022701025009,0.0224637541219658
2023-06-20,0.0032820068299770355,0.0202783229427757
2023-06-21,0.006229624152183533,0.0168309190434555
2023-06-22,0.002099469304084778,0.0425179882538176
2023-06-23,0.0017116926610469818,0.0422704340394246
2023-06-26,0.006427977234125137,0.041008541509044
2023-06-27,0.010916698724031448,0.0418294525886724
2023-06-28,0.011052709072828293,0.0425819855763209
2023-06-29,0.011045940220355988,0.0209664004224104
2023-06-30,0.010712388902902603,0.0200429211475028
2023-07-03,0.00814209133386612,0.0292566360353995
2023-07-05,0.007211651653051376,0.029421028316599
2023-07-06,0.004755709320306778,0.0292188847983639
2023-07-07,0.009475667029619217,0.0379794398633408
2023-07-10,0.008332103490829468,0.0383051566400591
2023-07-11,0.006955374032258987,0.0309340978134849
2023-07-12,0.004712395370006561,0.0303687294795611
2023-07-13,0.003723595291376114,0.0285623095628614
