,Predictions,Ground Truths
2008-05-23,-0.2702414734054359,-0.3625029223625122
2008-05-30,-0.24141253646398458,-0.2892078875363399
2008-06-06,-0.20239859569495178,-0.2102348897152011
2008-06-13,-0.1421500421782558,0.4177786778472349
2008-06-20,0.5678467244368444,0.4519280897152646
2008-06-27,0.5392031129283734,0.4460091808165471
2008-07-04,0.3502519221859457,0.3861970883480369
2008-07-11,0.23372380108039512,-0.1470529895377933
2008-07-18,-0.20759452848966592,0.0800794756811792
2008-07-25,0.08895025451163752,0.1860122370435019
2008-08-01,0.29552255990269133,0.2476442825152549
2008-08-08,0.3139609777561002,0.2072699899522932
2008-08-15,0.16793907719242643,-0.0054837455224117
2008-08-22,-0.076661458320059,-0.1123286273244351
2008-08-29,-0.12263767658136396,0.0838453378644075
2008-09-05,0.17368737874744633,0.1755850692419828
2008-09-12,0.29455014410069846,0.1009573998872743
2008-09-19,0.11292872905029189,0.5894308985739565
2008-09-26,0.5955023299507582,2.4297335841333214
2008-10-03,2.7279624180571784,2.9806995233831417
2008-10-10,3.174213231447685,3.2066461768703736
2008-10-17,2.6506179758768798,3.4605171736003864
2008-10-24,2.015397644214334,2.289127664101908
2008-10-31,1.1941252670318596,1.8893044093551128
2008-11-07,1.2153629363065133,2.3071843178824927
2008-11-14,1.8000654663447027,2.136765376235377
2008-11-21,1.742699909998836,2.079020765597232
2008-11-28,1.5187165099749727,2.502951552718397
2008-12-05,1.9018403411694251,2.6834697943542665
2008-12-12,2.3807862407389533,2.7218561997545043
2008-12-19,2.5714102492969766,3.077649994486
2008-12-26,2.788680923730958,3.425054019078119
2009-01-02,2.9694367999981552,3.703459300029525
2009-01-09,3.1647215881210355,3.907718493736965
2009-01-16,3.386725959991188,3.8272073719766366
2009-01-23,3.2736044170207164,3.627925384912976
2009-01-30,2.9147446929845007,3.1616399435527764
2009-02-06,2.435930167221659,2.285021020075666
2009-02-13,1.7705536133337885,1.945234921920624
2009-02-20,1.6599716102219626,2.372061343767579
2009-02-27,2.596502308050364,2.2380870526546364
2009-03-06,2.740910313239831,2.7108212919037906
2009-03-13,2.957521063560175,3.037013606508014
2009-03-20,3.0760595066827974,2.570772178983569
2009-03-27,2.3383672349686306,2.101971117659613
2009-04-03,1.7139288438087144,1.7733594069171508
2009-04-10,1.8369937183029907,1.5359948706484714
2009-04-17,2.1911442098321694,1.1578477557352482
2009-04-24,1.696639775176379,1.38964470410368
2009-05-01,1.7379143091587852,1.1234979909381917
2009-05-08,1.1854605276271912,0.878125780134474
2009-05-15,0.7974019199430435,0.7300364612525436
2009-05-22,0.785865655286532,0.3226912296969944
2009-05-29,0.3668845169014414,0.2250770882379514
2009-06-05,0.2568578753951066,0.1704463837271864
2009-06-12,0.27248356987852845,0.1187502140393606
2009-06-19,0.18600350168027988,-0.0800991241350787
2009-06-26,-0.16207225836105454,-0.0307365259367081
2009-07-03,-0.08220748020290375,-0.0872047219480161
2009-07-10,-0.06936726625776657,0.0651660028128604
2009-07-17,0.11951105503853945,0.0920454792757825
2009-07-24,0.11282083663049797,0.0007921028039144
2009-07-31,-0.050664874305921044,0.1537200699890101
2009-08-07,0.12168033212594709,0.2003755216727766
2009-08-14,0.21627624544644147,0.1427048128245497
2009-08-21,0.13298960614147387,0.3562172920002919
2009-08-28,0.33755771705648974,0.1612063349455805
2009-09-04,0.11181019310495716,-0.0613208247730792
2009-09-11,-0.13710919497814752,0.1137176137025324
2009-09-18,0.10244553628396355,-0.0392979244415317
2009-09-25,0.005228057737789704,0.0484593733065658
2009-10-02,0.0802323065373646,0.1989100810903374
2009-10-09,0.2354810192925718,0.1592870127989895
2009-10-16,0.1597461092093412,0.0921129978628961
2009-10-23,0.05092287008901147,-0.094919235189162
2009-10-30,-0.13518267803731812,-0.3018506611373512
2009-11-06,-0.3115679601514074,-0.2379905019096928
2009-11-13,-0.1870830296148479,-0.2320773570094539
2009-11-20,-0.14197331508848499,-0.189688814631583
2009-11-27,-0.12549943344627265,-0.1889063738590402
2009-12-04,-0.16590716800054528,-0.3032056927063221
2009-12-11,-0.30284599640749793,-0.3300654028795098
2009-12-18,-0.3098765740810845,-0.3981261861531682
2009-12-25,-0.34495069287359786,-0.4145056349681346
2010-01-01,-0.34630143464525764,-0.4618335147317432
