,Predictions,Ground Truths
2023-02-02,0.01773667335510254,0.0243243295997436
2023-02-03,0.018318580463528633,0.023079969946638
2023-02-06,0.017736319452524185,0.0295500084593976
2023-02-07,0.017736360430717468,0.0339038566843829
2023-02-08,0.017736665904521942,0.0379741011470248
2023-02-09,0.015759378671646118,0.0343617370101893
2023-02-10,0.018488265573978424,0.034508298721439
2023-02-13,0.017737161368131638,0.0166064465205243
2023-02-14,0.01773759350180626,0.0161533698326631
2023-02-15,0.01773742027580738,0.0152798810924936
2023-02-16,0.0177371334284544,0.0152881489923808
2023-02-17,0.019663434475660324,0.0198056418670902
2023-02-21,0.017737410962581635,0.0148581642336513
2023-02-22,0.017737435176968575,0.0126510511552745
2023-02-23,0.0177371334284544,0.0164551815307331
2023-02-24,0.018648890778422356,0.0205948436825961
2023-02-27,0.017737165093421936,0.0187162890486315
2023-02-28,0.017737288028001785,0.0189745340721824
2023-03-01,0.017737403512001038,0.0236123763005837
2023-03-02,0.01773706078529358,0.0400304724824025
2023-03-03,0.018521156162023544,0.0406712720475277
2023-03-06,0.01773696392774582,0.0365914988859416
2023-03-07,0.017736583948135376,0.0346846601208862
2023-03-08,0.017736336216330528,0.0464726486646299
2023-03-09,0.017736095935106277,0.0219828261946137
2023-03-10,0.017736297100782394,0.0254620471986402
2023-03-13,0.0177362821996212,0.024761941811915
2023-03-14,0.01815788261592388,0.020905799646434
2023-03-15,0.01773737370967865,0.0179150136102605
2023-03-16,0.01773739792406559,0.0228798953774531
2023-03-17,0.017737407237291336,0.0290766157558471
2023-03-20,0.019059063866734505,0.0265968005113869
2023-03-21,0.019215606153011322,0.027933984143345
2023-03-22,0.01773754321038723,0.0273263762648689
2023-03-23,0.017737330868840218,0.0119780206818097
2023-03-24,0.01773708313703537,0.0092173651975935
2023-03-27,0.017737220972776413,0.0108597365836619
2023-03-28,0.017737193033099174,0.0172535774587345
2023-03-29,0.01773691736161709,0.0163591923062731
2023-03-30,0.01773596927523613,0.0199941007027192
2023-03-31,0.017735935747623444,0.0203398598733888
2023-04-03,0.016790637746453285,0.0197018051472646
2023-04-04,0.016252029687166214,0.0148712301627587
2023-04-05,0.01773560792207718,0.0155012803851342
2023-04-06,0.01773703098297119,0.0157235735649531
2023-04-10,0.017736809328198433,0.0157019872411581
2023-04-11,0.01773686707019806,0.016501289115849
2023-04-12,0.017737075686454773,0.0163675430174006
2023-04-13,0.019423501566052437,0.0145710239629027
2023-04-14,0.016399770975112915,0.0125271672571304
2023-04-17,0.01773659884929657,0.0123961067559902
2023-04-18,0.017736755311489105,0.0164415843184531
2023-04-19,0.017736686393618584,0.0105021638446301
2023-04-20,0.01773669570684433,0.0152841937755885
2023-04-21,0.017737580463290215,0.0154425048067201
2023-04-24,0.017737749963998795,0.0168882405262793
2023-04-25,0.017737649381160736,0.0207388921886161
2023-04-26,0.01773728057742119,0.020848485461088
2023-04-27,0.01596287451684475,0.0150907913901799
2023-04-28,0.019701294600963593,0.0125426787002817
2023-05-01,0.017737094312906265,0.0156438932990612
2023-05-02,0.017737150192260742,0.0139711522260226
2023-05-03,0.018042121082544327,0.0228056283614482
2023-05-04,0.01773737370967865,0.0279550191520498
2023-05-05,0.017737381160259247,0.029058963528234
2023-05-08,0.018971234560012817,0.030561761207698
2023-05-09,0.01773732528090477,0.0381598583403718
2023-05-10,0.017737334594130516,0.0314188421997296
2023-05-11,0.01773742027580738,0.0135832051437663
2023-05-12,0.01773756742477417,0.0185996166943164
2023-05-15,0.017737550660967827,0.0194794069335617
2023-05-16,0.017737317830324173,0.0135166700094596
2023-05-17,0.017737675458192825,0.013112050056783
2023-05-18,0.01773740164935589,0.0209376412889377
2023-05-19,0.01761375553905964,0.0181155777383335
2023-05-22,0.017737308517098427,0.0150245504367045
2023-05-23,0.01813039556145668,0.0166819198129235
2023-05-24,0.017737088724970818,0.0163547831881183
2023-05-25,0.019008276984095573,0.0125574232352055
2023-05-26,0.017737559974193573,0.0179012053924548
2023-05-30,0.017903713509440422,0.0177011808201121
2023-05-31,0.017737485468387604,0.0250339482288603
2023-06-01,0.017736969515681267,0.024755532092572
2023-06-02,0.018732894212007523,0.0238908301363919
2023-06-05,0.01773660257458687,0.0324354106154375
2023-06-06,0.017736535519361496,0.0321239593113757
2023-06-07,0.017736077308654785,0.030149107185315
2023-06-08,0.017736490815877914,0.0322041306782814
2023-06-09,0.0177374929189682,0.0160473961240172
2023-06-12,0.01773720048367977,0.0167178958933154
2023-06-13,0.017764508724212646,0.0280037242253959
2023-06-14,0.017737504094839096,0.0309767658190015
2023-06-15,0.017737530171871185,0.0262001948838692
2023-06-16,0.017737077549099922,0.0314247770577559
2023-06-20,0.015809442847967148,0.0312715744516752
2023-06-21,0.01773741841316223,0.0248153964657178
2023-06-22,0.01746976375579834,0.0221754306842422
2023-06-23,0.01711868681013584,0.0269886639560741
2023-06-26,0.019447386264801025,0.0193172887349216
2023-06-27,0.0177372507750988,0.0173890659179145
2023-06-28,0.01773728057742119,0.0149241710237421
2023-06-29,0.017736848443746567,0.0237193258359051
2023-06-30,0.01773686707019806,0.0182880029415192
2023-07-03,0.019587859511375427,0.0152739973463409
2023-07-05,0.0177364069968462,0.0375430624366009
2023-07-06,0.01826935075223446,0.0395448214912431
2023-07-07,0.017736541107296944,0.0357246601382174
2023-07-10,0.017736416310071945,0.0369890783272682
2023-07-11,0.01773735135793686,0.0367213009421955
2023-07-12,0.019171161577105522,0.0122564653161791
2023-07-13,0.019708488136529922,0.0113445150420885
