date,cond_vol
1986-01-31,0.011906632572815361
1986-02-07,0.012512568067750992
1986-02-14,0.01499735459962239
1986-02-21,0.01629473648200374
1986-02-28,0.016573740921633984
1986-03-07,0.01649903529862234
1986-03-14,0.01637340623466967
1986-03-21,0.01550584356690935
1986-03-28,0.013891565753933011
1986-04-04,0.013079539337398062
1986-04-11,0.011781464674401164
1986-04-18,0.010446074489751015
1986-04-25,0.009474468769402802
1986-05-02,0.008555643732874424
1986-05-09,0.008562154235053462
1986-05-16,0.00794518882265585
1986-05-23,0.008990355062807723
1986-05-30,0.009009738056213329
1986-06-06,0.008135908919604673
1986-06-13,0.007735427190906492
1986-06-20,0.008001328811060707
1986-06-27,0.008041123165141823
1986-07-04,0.007600240959567961
1986-07-11,0.007113649025050051
1986-07-18,0.007310971724687476
1986-07-25,0.007112398123082842
1986-08-01,0.007860289712560671
1986-08-08,0.007291939386515604
1986-08-15,0.008761630166304078
1986-08-22,0.009268383392504664
1986-08-29,0.01053542699571797
1986-09-05,0.011633476153016391
1986-09-12,0.010485011961701735
1986-09-19,0.009295883249137507
1986-09-26,0.00847016590978097
1986-10-03,0.007857650637788725
1986-10-10,0.00718244744671136
1986-10-17,0.0063899468084457735
1986-10-24,0.005722735739179799
1986-10-31,0.005179571366171206
1986-11-07,0.004713037120465819
1986-11-14,0.004253621671017306
1986-11-21,0.003917009109673572
1986-11-28,0.0035575118420267298
1986-12-05,0.003326598935232952
1986-12-12,0.0030329567603329115
1986-12-19,0.00279236107339908
1986-12-26,0.002694587925112537
1987-01-02,0.0035723228452309162
1987-01-09,0.004763403402896354
1987-01-16,0.005985665437812477
1987-01-23,0.006608615704202043
1987-01-30,0.0064104748806511815
1987-02-06,0.005775013638182129
1987-02-13,0.0051570403278649694
1987-02-20,0.0047975940239792314
1987-02-27,0.00456892989682507
1987-03-06,0.004833103066067197
1987-03-13,0.004592524712343484
1987-03-20,0.004128274002406344
1987-03-27,0.003872471923915742
1987-04-03,0.0040355711350853
1987-04-10,0.0040747237702531075
1987-04-17,0.0036809054065257327
1987-04-24,0.003403847022617637
1987-05-01,0.0031034097130902562
1987-05-08,0.002850458727763654
1987-05-15,0.0026460071095321643
1987-05-22,0.002744211363751024
1987-05-29,0.0026688674201416967
1987-06-05,0.0025193882536393335
1987-06-12,0.0024147608671350063
1987-06-19,0.0022824758980313554
1987-06-26,0.0021755557633590266
1987-07-03,0.002172314870230359
1987-07-10,0.002141227055572689
1987-07-17,0.002295195277183419
1987-07-24,0.0026377366484770987
1987-07-31,0.002706371805129615
1987-08-07,0.002580921161341646
1987-08-14,0.0024133607319179588
1987-08-21,0.0027113338821867965
1987-08-28,0.003386990892782817
1987-09-04,0.00380717755526097
1987-09-11,0.004169382947536668
1987-09-18,0.004171008028988274
1987-09-25,0.003764626851975582
1987-10-02,0.003408778875086999
1987-10-09,0.0031057451471777917
1987-10-16,0.0028450652954031173
1987-10-23,0.002622328657380698
1987-10-30,0.002445597205288431
1987-11-06,0.0022969259956029642
1987-11-13,0.002297991988216978
1987-11-20,0.0025338137733677438
1987-11-27,0.0029788433359142735
1987-12-04,0.0031845088778902604
1987-12-11,0.003133948995100017
1987-12-18,0.0029848031043398803
1987-12-25,0.004165730150846824
1988-01-01,0.005225400302998065
1988-01-08,0.005283875858672941
1988-01-15,0.0049070121796883776
1988-01-22,0.0045074864962422545
1988-01-29,0.004296332540949768
1988-02-05,0.003868015561049032
1988-02-12,0.003612408917326586
1988-02-19,0.003297523524480423
1988-02-26,0.0031337322628880167
1988-03-04,0.0030466574684955053
1988-03-11,0.0035450102210013096
1988-03-18,0.003937063047123929
1988-03-25,0.003714476130410218
1988-04-01,0.0033675384378649468
1988-04-08,0.003518791848221536
1988-04-15,0.003537847740777968
1988-04-22,0.004135388733212925
1988-04-29,0.0042014174511655275
1988-05-06,0.003991302327810181
1988-05-13,0.0036225724791077146
1988-05-20,0.0034430475888648166
1988-05-27,0.0032929988652286033
1988-06-03,0.003327561470722737
1988-06-10,0.0030335630792570605
1988-06-17,0.002867843388188955
1988-06-24,0.0030241918014113104
1988-07-01,0.0034305871997418456
1988-07-08,0.004366973244453314
1988-07-15,0.00476930997773431
1988-07-22,0.005268335698802659
1988-07-29,0.004736101700502245
1988-08-05,0.004269341927350622
1988-08-12,0.0038450428258714033
1988-08-19,0.0037100051886319596
1988-08-26,0.0034166215255464743
1988-09-02,0.003290603353085615
1988-09-09,0.0030799719177216868
1988-09-16,0.0035288573080502613
1988-09-23,0.003519476033103562
1988-09-30,0.003403757548089159
1988-10-07,0.003723701314659402
1988-10-14,0.004360906632441007
1988-10-21,0.004126114421872647
1988-10-28,0.0037467931394529305
1988-11-04,0.0035468702128649224
1988-11-11,0.003472464216342588
1988-11-18,0.0031897757241494693
1988-11-25,0.0034299609534577183
1988-12-02,0.0034009069795344514
1988-12-09,0.00380122393473007
1988-12-16,0.004151894281207607
1988-12-23,0.005194171137577822
1988-12-30,0.005815173153048148
1989-01-06,0.0056360507414084555
1989-01-13,0.005478223114105693
1989-01-20,0.00552672055208649
1989-01-27,0.005531246570156648
1989-02-03,0.005027812696308015
1989-02-10,0.004504132390961793
1989-02-17,0.004186399122226976
1989-02-24,0.004023026520613447
1989-03-03,0.0036685128012896276
1989-03-10,0.003478120896226841
1989-03-17,0.003366314744968939
1989-03-24,0.003511608406930268
1989-03-31,0.0035018423784363116
1989-04-07,0.0038807998861309922
1989-04-14,0.003863518078225447
1989-04-21,0.0036755644459446394
1989-04-28,0.00418549279110009
1989-05-05,0.0037834170581062324
