2751,2013.01.07,712,"1,319",670,739
2752,2013.01.04,706,"1,285",670,739
2753,2013.01.03,700,"1,254",675,739
2754,2013.01.02,698,"1,237",685,737
2755,2012.12.24,699,"1,235",699,728
2756,2012.12.21,700,"1,228",710,732
2757,2012.12.20,708,"1,226",734,735
2758,2012.12.19,720,"1,233",765,738
2759,2012.12.18,743,"1,315",793,738
2760,2012.12.17,766,"1,403",815,742
2761,2012.12.14,784,"1,440",839,745
2762,2012.12.13,799,"1,407",871,746
2763,2012.12.12,826,"1,446",894,748
2764,2012.12.11,900,"1,652",914,751
2765,2012.12.10,937,"1,762",928,751
2766,2012.12.07,966,"1,832",936,760
2767,2012.12.06,990,"1,897",940,765
2768,2012.12.05,"1,022","2,000",949,768
2769,2012.12.04,"1,054","2,095",962,771
2770,2012.12.03,"1,077","2,166",973,772
2771,2012.11.30,"1,086","2,199",980,766
2772,2012.11.29,"1,097","2,241",994,760
2773,2012.11.28,"1,104","2,275","1,009",751
2774,2012.11.27,"1,097","2,275","1,023",742
2775,2012.11.26,"1,094","2,277","1,021",732
2776,2012.11.23,"1,090","2,288","1,013",724
2777,2012.11.22,"1,084","2,318",991,716
2778,2012.11.21,"1,073","2,335",963,706
2779,2012.11.20,"1,066","2,367",933,695
2780,2012.11.19,"1,054","2,369",902,687
2781,2012.11.16,"1,036","2,347",886,674
2782,2012.11.15,"1,024","2,350",846,664
2783,2012.11.14,"1,011","2,375",774,655
2784,2012.11.13,985,"2,327",732,653
2785,2012.11.12,965,"2,283",720,652
2786,2012.11.09,940,"2,203",722,649
2787,2012.11.08,916,"2,119",726,644
2788,2012.11.07,916,"2,098",737,647
2789,2012.11.06,947,"2,186",747,654
2790,2012.11.05,971,"2,261",757,662
2791,2012.11.02,986,"2,304",766,669
2792,2012.11.01,"1,000","2,355",770,671
2793,2012.10.31,"1,026","2,419",782,678
2794,2012.10.30,"1,043","2,458",792,689
2795,2012.10.29,"1,048","2,460",799,693
2796,2012.10.26,"1,049","2,451",804,699
2797,2012.10.25,"1,051","2,432",811,706
2798,2012.10.24,"1,088","2,530",825,712
2799,2012.10.23,"1,109","2,587",843,716
2800,2012.10.22,"1,037","2,332",867,721
2801,2012.10.19,"1,010","2,217",879,732
2802,2012.10.18,989,"2,135",895,740
2803,2012.10.17,999,"2,162",904,746
2804,2012.10.16,981,"2,103",904,754
2805,2012.10.15,941,"1,960",885,768
2806,2012.10.12,926,"1,914",871,776
2807,2012.10.11,903,"1,833",843,783
2808,2012.10.10,875,"1,775",784,787
2809,2012.10.09,875,"1,829",712,789
2810,2012.10.08,883,"1,921",647,791
2811,2012.10.05,875,"1,932",598,795
2812,2012.10.04,845,"1,873",544,802
2813,2012.10.03,798,"1,738",496,810
2814,2012.10.02,778,"1,676",463,818
2815,2012.10.01,777,"1,660",439,825
2816,2012.09.28,766,"1,621",425,830
2817,2012.09.27,744,"1,548",418,836
2818,2012.09.26,752,"1,549",426,844
2819,2012.09.25,763,"1,568",441,847
2820,2012.09.24,772,"1,578",461,847
2821,2012.09.21,774,"1,584",467,847
2822,2012.09.20,755,"1,531",468,850
2823,2012.09.19,722,"1,421",468,845
2824,2012.09.18,697,"1,326",474,843
2825,2012.09.17,663,"1,219",483,839
2826,2012.09.14,662,"1,204",502,834
2827,2012.09.13,663,"1,198",527,828
2828,2012.09.12,661,"1,186",545,825
2829,2012.09.11,662,"1,187",566,821
2830,2012.09.10,666,"1,188",582,827
2831,2012.09.07,669,"1,186",599,832
2832,2012.09.06,675,"1,186",617,837
2833,2012.09.05,684,"1,188",647,845
2834,2012.09.04,693,"1,186",686,849
2835,2012.09.03,698,"1,180",714,852
2836,2012.08.31,703,"1,172",735,857
2837,2012.08.30,707,"1,169",758,855
2838,2012.08.29,718,"1,177",788,858
2839,2012.08.28,724,"1,182",812,857
2840,2012.08.24,717,"1,124",828,853
2841,2012.08.23,715,"1,103",840,845
2842,2012.08.22,712,"1,091",843,833
2843,2012.08.21,709,"1,082",833,833
2844,2012.08.20,711,"1,087",819,838
2845,2012.08.17,714,"1,095",806,841
2846,2012.08.16,720,"1,105",801,847
2847,2012.08.15,728,"1,120",801,856
2848,2012.08.14,750,"1,147",803,865
2849,2012.08.13,764,"1,158",804,877
2850,2012.08.10,774,"1,169",814,886
2851,2012.08.09,790,"1,192",823,906
2852,2012.08.08,812,"1,204",840,946
2853,2012.08.07,836,"1,237",868,966
2854,2012.08.06,843,"1,214",890,982
2855,2012.08.03,852,"1,200",910,995
2856,2012.08.01,878,"1,181",954,"1,023"
2857,2012.07.31,897,"1,194",982,"1,032"
2858,2012.07.30,915,"1,200","1,010","1,047"
2859,2012.07.27,933,"1,209","1,031","1,069"
2860,2012.07.26,958,"1,224","1,058","1,099"
2861,2012.07.25,982,"1,239","1,088","1,133"
2862,2012.07.24,"1,003","1,261","1,109","1,156"
2863,2012.07.23,"1,022","1,275","1,134","1,173"
2864,2012.07.20,"1,037","1,276","1,156","1,192"
2865,2012.07.19,"1,053","1,276","1,183","1,212"
2866,2012.07.18,"1,074","1,286","1,206","1,239"
2867,2012.07.17,"1,093","1,301","1,214","1,261"
2868,2012.07.16,"1,102","1,310","1,209","1,277"
2869,2012.07.13,"1,110","1,320","1,202","1,287"
2870,2012.07.12,"1,121","1,352","1,187","1,294"
2871,2012.07.11,"1,146","1,428","1,175","1,299"
2872,2012.07.10,"1,160","1,484","1,160","1,300"
2873,2012.07.09,"1,162","1,501","1,145","1,299"
2874,2012.07.06,"1,157","1,493","1,129","1,296"
2875,2012.07.05,"1,138","1,455","1,090","1,293"
2876,2012.07.04,"1,103","1,369","1,051","1,284"
2877,2012.07.03,"1,063","1,290","1,019","1,269"
2878,2012.07.02,"1,013","1,204",993,"1,264"
2879,2012.06.29,"1,004","1,190",984,"1,257"
2880,2012.06.28,994,"1,184",968,"1,247"
2881,2012.06.27,988,"1,182",981,"1,229"
2882,2012.06.26,981,"1,168","1,003","1,207"
2883,2012.06.25,978,"1,160","1,026","1,191"
2884,2012.06.22,978,"1,155","1,048","1,179"
2885,2012.06.21,978,"1,152","1,073","1,167"
2886,2012.06.20,972,"1,145","1,093","1,146"
2887,2012.06.19,954,"1,140","1,089","1,112"
2888,2012.06.18,938,"1,138","1,081","1,084"
2889,2012.06.15,924,"1,148","1,065","1,061"
2890,2012.06.14,912,"1,162","1,046","1,038"
2891,2012.06.13,902,"1,196","1,004","1,018"
2892,2012.06.12,893,"1,212",975,"1,007"
2893,2012.06.11,884,"1,221",944,"1,000"
2894,2012.06.08,877,"1,223",914,"1,000"
2895,2012.06.07,872,"1,232",882,"1,001"
2896,2012.06.06,878,"1,252",877,"1,008"
2897,2012.06.01,904,"1,298",897,"1,023"
2898,2012.05.31,923,"1,319",923,"1,034"
2899,2012.05.30,950,"1,342",969,"1,054"
2900,2012.05.29,986,"1,377","1,008","1,090"
2901,2012.05.28,"1,012","1,404","1,049","1,108"
2902,2012.05.25,"1,034","1,424","1,083","1,118"
2903,2012.05.24,"1,058","1,457","1,130","1,124"
2904,2012.05.23,"1,100","1,539","1,186","1,120"
2905,2012.05.22,"1,127","1,602","1,237","1,117"
2906,2012.05.21,"1,141","1,626","1,269","1,113"
2907,2012.05.18,"1,141","1,633","1,274","1,108"
2908,2012.05.17,"1,137","1,638","1,258","1,104"
2909,2012.05.16,"1,137","1,632","1,266","1,106"
2910,2012.05.15,"1,130","1,613","1,283","1,105"
2911,2012.05.14,"1,132","1,612","1,299","1,109"
2912,2012.05.11,"1,138","1,614","1,322","1,112"
2913,2012.05.10,"1,146","1,618","1,350","1,116"
2914,2012.05.09,"1,156","1,628","1,390","1,115"
2915,2012.05.08,"1,165","1,625","1,441","1,119"
2916,2012.05.04,"1,157","1,576","1,527","1,118"
2917,2012.05.03,"1,157","1,527","1,635","1,108"
2918,2012.05.02,"1,149","1,495","1,693","1,099"
2919,2012.04.30,"1,155","1,496","1,725","1,101"
2920,2012.04.27,"1,156","1,499","1,738","1,102"
2921,2012.04.26,"1,148","1,505","1,727","1,097"
2922,2012.04.25,"1,137","1,514","1,692","1,087"
2923,2012.04.24,"1,116","1,521","1,628","1,067"
2924,2012.04.23,"1,090","1,524","1,552","1,044"
2925,2012.04.20,"1,067","1,533","1,487","1,020"
2926,2012.04.19,"1,028","1,534","1,354",992
2927,2012.04.18,"1,006","1,534","1,291",974
2928,2012.04.17,989,"1,542","1,232",957
2929,2012.04.16,975,"1,547","1,189",944
2930,2012.04.13,972,"1,572","1,158",936
2931,2012.04.12,960,"1,576","1,110",930
2932,2012.04.11,944,"1,561","1,072",925
2933,2012.04.10,928,"1,531","1,040",936
2934,2012.04.05,928,"1,507","1,036",949
2935,2012.04.04,926,"1,475","1,043",965
2936,2012.04.03,931,"1,456","1,049",990
2937,2012.04.02,934,"1,427","1,051","1,016"
2938,2012.03.30,934,"1,412","1,051","1,030"
2939,2012.03.29,930,"1,386","1,044","1,043"
2940,2012.03.28,922,"1,361","1,040","1,054"
2941,2012.03.27,917,"1,354","1,035","1,055"
2942,2012.03.26,912,"1,354","1,036","1,047"
2943,2012.03.23,908,"1,369","1,036","1,035"
2944,2012.03.22,902,"1,384","1,026","1,024"
2945,2012.03.21,896,"1,404","1,015","1,007"
2946,2012.03.20,884,"1,416","1,004",989
2947,2012.03.19,879,"1,449",990,963
2948,2012.03.16,874,"1,466",971,951
2949,2012.03.15,866,"1,475",957,937
2950,2012.03.14,855,"1,479",941,923
2951,2012.03.13,844,"1,482",929,899
2952,2012.03.12,837,"1,496",912,882
2953,2012.03.09,824,"1,503",889,864
2954,2012.03.08,812,"1,506",873,841
2955,2012.03.07,798,"1,515",858,810
2956,2012.03.06,787,"1,516",852,788
2957,2012.03.05,782,"1,523",854,768
2958,2012.03.02,771,"1,525",844,745
2959,2012.03.01,763,"1,527",839,732
2960,2012.02.29,750,"1,531",832,712
2961,2012.02.28,738,"1,531",833,692
2962,2012.02.27,730,"1,525",833,678
2963,2012.02.24,718,"1,504",836,662
2964,2012.02.23,706,"1,471",849,647
2965,2012.02.22,704,"1,460",871,641
2966,2012.02.21,706,"1,452",900,640
2967,2012.02.20,715,"1,456",931,645
2968,2012.02.17,717,"1,461",949,641
2969,2012.02.16,723,"1,464",974,641
2970,2012.02.15,731,"1,466","1,005",646
2971,2012.02.14,734,"1,468","1,015",652
2972,2012.02.13,729,"1,463","1,008",651
2973,2012.02.10,715,"1,457",967,645
2974,2012.02.09,695,"1,456",896,630
2975,2012.02.08,676,"1,448",828,620
2976,2012.02.07,660,"1,444",770,607
2977,2012.02.06,648,"1,438",726,600
2978,2012.02.03,647,"1,436",693,608
2979,2012.02.02,651,"1,445",681,620
2980,2012.02.01,662,"1,446",694,637
2981,2012.01.31,680,"1,447",724,655
2982,2012.01.30,702,"1,456",765,673
2983,2012.01.27,726,"1,465",815,695
2984,2012.01.26,753,"1,477",863,721
2985,2012.01.25,784,"1,497",909,756
2986,2012.01.24,807,"1,512",946,775
2987,2012.01.23,841,"1,547",982,792
2988,2012.01.20,862,"1,554","1,020",807
2989,2012.01.19,893,"1,559","1,058",858
2990,2012.01.18,926,"1,583","1,105",892
2991,2012.01.17,974,"1,631","1,161",927
2992,2012.01.16,"1,013","1,681","1,206",949
2993,2012.01.13,"1,053","1,723","1,264",971
2994,2012.01.12,"1,105","1,798","1,338",999
2995,2012.01.11,"1,193","1,992","1,393","1,035"
2996,2012.01.10,"1,258","2,115","1,455","1,082"
2997,2012.01.09,"1,308","2,229","1,506","1,099"
2998,2012.01.06,"1,347","2,304","1,537","1,112"
2999,2012.01.05,"1,426","2,471","1,571","1,125"
3000,2012.01.04,"1,552","2,768","1,599","1,140"
3001,2012.01.03,"1,624","2,955","1,619","1,158"
3002,2011.12.23,"1,738","3,287","1,645","1,176"
3003,2011.12.22,"1,787","3,406","1,676","1,183"
3004,2011.12.21,"1,856","3,526","1,720","1,187"
3005,2011.12.20,"1,878","3,565","1,758","1,187"
3006,2011.12.19,"1,885","3,571","1,775","1,188"
3007,2011.12.16,"1,888","3,572","1,775","1,193"
3008,2011.12.15,"1,889","3,571","1,772","1,196"
3009,2011.12.14,"1,912","3,652","1,765","1,202"
3010,2011.12.13,"1,922","3,695","1,751","1,206"
3011,2011.12.12,"1,930","3,725","1,733","1,218"
3012,2011.12.09,"1,922","3,697","1,713","1,230"
3013,2011.12.08,"1,882","3,529","1,693","1,248"
3014,2011.12.07,"1,849","3,405","1,687","1,278"
3015,2011.12.06,"1,848","3,387","1,690","1,300"
3016,2011.12.05,"1,856","3,390","1,693","1,322"
3017,2011.12.02,"1,866","3,409","1,701","1,335"
3018,2011.12.01,"1,862","3,386","1,710","1,347"
3019,2011.11.30,"1,846","3,298","1,727","1,359"
3020,2011.11.29,"1,828","3,198","1,750","1,366"
3021,2011.11.28,"1,809","3,083","1,770","1,378"
3022,2011.11.25,"1,807","3,049","1,794","1,380"
3023,2011.11.24,"1,814","3,042","1,822","1,382"
3024,2011.11.23,"1,830","3,083","1,841","1,384"
3025,2011.11.22,"1,854","3,146","1,848","1,386"
3026,2011.11.21,"1,874","3,188","1,840","1,383"
3027,2011.11.18,"1,895","3,235","1,831","1,381"
3028,2011.11.17,"1,898","3,258","1,806","1,368"
3029,2011.11.16,"1,884","3,223","1,784","1,356"
3030,2011.11.15,"1,846","3,108","1,769","1,344"
3031,2011.11.14,"1,818","3,081","1,763","1,326"
3032,2011.11.11,"1,835","3,150","1,761","1,324"
3033,2011.11.10,"1,840","3,162","1,761","1,329"
3034,2011.11.09,"1,802","2,993","1,770","1,336"
3035,2011.11.08,"1,759","2,823","1,787","1,361"
3036,2011.11.07,"1,766","2,779","1,811","1,404"
3037,2011.11.04,"1,784","2,788","1,836","1,425"
3038,2011.11.03,"1,817","2,829","1,866","1,452"
3039,2011.11.02,"1,859","2,906","1,889","1,486"
3040,2011.11.01,"1,912","3,003","1,912","1,512"
3041,2011.10.31,"1,965","3,132","1,931","1,531"
3042,2011.10.28,"2,018","3,274","1,939","1,545"
3043,2011.10.27,"2,091","3,481","1,945","1,559"
3044,2011.10.26,"2,145","3,612","1,961","1,571"
3045,2011.10.25,"2,161","3,638","1,976","1,584"
3046,2011.10.24,"2,153","3,597","1,999","1,595"
3047,2011.10.21,"2,153","3,566","2,026","1,607"
3048,2011.10.20,"2,161","3,565","2,058","1,612"
3049,2011.10.19,"2,140","3,473","2,086","1,612"
3050,2011.10.18,"2,136","3,451","2,099","1,607"
3051,2011.10.17,"2,160","3,539","2,095","1,606"
3052,2011.10.14,"2,173","3,587","2,084","1,594"
3053,2011.10.13,"2,155","3,546","2,062","1,583"
3054,2011.10.12,"2,127","3,486","2,026","1,568"
3055,2011.10.11,"2,106","3,474","1,982","1,554"
3056,2011.10.10,"2,032","3,275","1,942","1,545"
3057,2011.10.07,"2,000","3,218","1,913","1,533"
3058,2011.10.06,"1,967","3,162","1,869","1,519"
3059,2011.10.05,"1,908","3,043","1,819","1,511"
3060,2011.10.04,"1,885","3,021","1,771","1,503"
3061,2011.10.03,"1,866","3,063","1,742","1,501"
3062,2011.09.30,"1,899","3,136","1,726","1,499"
3063,2011.09.29,"1,913","3,207","1,705","1,497"
3064,2011.09.28,"1,920","3,268","1,681","1,492"
3065,2011.09.27,"1,927","3,318","1,664","1,487"
3066,2011.09.26,"1,928","3,344","1,652","1,485"
3067,2011.09.23,"1,920","3,335","1,641","1,479"
3068,2011.09.22,"1,884","3,244","1,642","1,471"
3069,2011.09.21,"1,811","3,012","1,665","1,463"
3070,2011.09.20,"1,795","2,942","1,705","1,457"
3071,2011.09.19,"1,764","2,847","1,734","1,450"
3072,2011.09.16,"1,814","3,008","1,746","1,446"
3073,2011.09.15,"1,907","3,267","1,748","1,438"
3074,2011.09.14,"1,927","3,342","1,735","1,426"
3075,2011.09.13,"1,901","3,309","1,711","1,417"
3076,2011.09.12,"1,876","3,270","1,695","1,408"
3077,2011.09.09,"1,838","3,185","1,685","1,401"
3078,2011.09.08,"1,782","3,048","1,670","1,390"
3079,2011.09.07,"1,744","2,938","1,657","1,382"
3080,2011.09.06,"1,767","3,010","1,645","1,381"
3081,2011.09.05,"1,750","2,995","1,634","1,378"
3082,2011.09.02,"1,740","2,975","1,630","1,379"
3083,2011.09.01,"1,682","2,807","1,624","1,380"
3084,2011.08.31,"1,619","2,598","1,628","1,382"
3085,2011.08.30,"1,537","2,333","1,636","1,386"
3086,2011.08.26,"1,541","2,346","1,651","1,387"
3087,2011.08.25,"1,582","2,466","1,662","1,385"
3088,2011.08.24,"1,602","2,556","1,659","1,378"
3089,2011.08.23,"1,565","2,446","1,644","1,369"
3090,2011.08.22,"1,515","2,324","1,627","1,353"
3091,2011.08.19,"1,462","2,220","1,609","1,338"
3092,2011.08.18,"1,414","2,124","1,597","1,318"
3093,2011.08.17,"1,371","2,015","1,585","1,296"
3094,2011.08.16,"1,344","1,951","1,568","1,282"
3095,2011.08.15,"1,306","1,870","1,541","1,267"
3096,2011.08.12,"1,287","1,851","1,520","1,255"
3097,2011.08.11,"1,277","1,836","1,501","1,246"
3098,2011.08.10,"1,265","1,810","1,481","1,244"
3099,2011.08.09,"1,257","1,783","1,474","1,244"
3100,2011.08.08,"1,264","1,793","1,476","1,250"
3101,2011.08.05,"1,268","1,804","1,478","1,250"
3102,2011.08.04,"1,268","1,807","1,475","1,253"
3103,2011.08.03,"1,260","1,775","1,481","1,252"
3104,2011.08.02,"1,253","1,749","1,490","1,252"
3105,2011.08.01,"1,256","1,738","1,502","1,254"
3106,2011.07.26,"1,310","1,816","1,538","1,266"
3107,2011.07.25,"1,317","1,827","1,540","1,270"
3108,2011.07.22,"1,323","1,841","1,535","1,271"
3109,2011.07.21,"1,325","1,851","1,534","1,270"
3110,2011.07.20,"1,328","1,866","1,536","1,268"
3111,2011.07.19,"1,330","1,884","1,541","1,268"
3112,2011.07.18,"1,340","1,900","1,555","1,270"
3113,2011.07.15,"1,353","1,918","1,578","1,271"
3114,2011.07.14,"1,367","1,943","1,606","1,270"
3115,2011.07.13,"1,383","1,965","1,641","1,270"
3116,2011.07.12,"1,411","2,022","1,677","1,270"
3117,2011.07.11,"1,437","2,084","1,692","1,273"
3118,2011.07.08,"1,449","2,115","1,684","1,277"
3119,2011.07.07,"1,453","2,126","1,663","1,282"
3120,2011.07.06,"1,443","2,116","1,626","1,286"
3121,2011.07.05,"1,428","2,082","1,594","1,292"
3122,2011.07.04,"1,419","2,052","1,582","1,300"
3123,2011.07.01,"1,422","2,045","1,590","1,306"
3124,2011.06.30,"1,413","2,036","1,604","1,308"
3125,2011.06.29,"1,420","2,048","1,633","1,313"
3126,2011.06.28,"1,438","2,082","1,672","1,318"
3127,2011.06.27,"1,442","2,053","1,727","1,320"
3128,2011.06.24,"1,424","1,974","1,764","1,322"
3129,2011.06.23,"1,414","1,905","1,796","1,323"
3130,2011.06.22,"1,406","1,859","1,820","1,319"
3131,2011.06.21,"1,409","1,835","1,850","1,318"
3132,2011.06.20,"1,418","1,836","1,883","1,318"
3133,2011.06.17,"1,423","1,824","1,914","1,319"
3134,2011.06.16,"1,424","1,796","1,952","1,321"
3135,2011.06.15,"1,405","1,716","1,978","1,324"
3136,2011.06.14,"1,400","1,694","1,975","1,331"
3137,2011.06.13,"1,412","1,732","1,950","1,339"
3138,2011.06.10,"1,418","1,735","1,927","1,348"
3139,2011.06.09,"1,428","1,767","1,903","1,355"
3140,2011.06.08,"1,434","1,801","1,858","1,369"
3141,2011.06.07,"1,456","1,860","1,812","1,397"
3142,2011.06.06,"1,484","1,933","1,792","1,424"
3143,2011.06.03,"1,489","1,939","1,791","1,435"
3144,2011.06.02,"1,489","1,934","1,795","1,445"
3145,2011.06.01,"1,485","1,912","1,809","1,449"
3146,2011.05.31,"1,480","1,874","1,830","1,450"
3147,2011.05.27,"1,474","1,821","1,865","1,451"
3148,2011.05.26,"1,467","1,794","1,868","1,449"
3149,2011.05.25,"1,446","1,759","1,832","1,440"
3150,2011.05.24,"1,398","1,690","1,755","1,429"
3151,2011.05.23,"1,369","1,651","1,711","1,416"
3152,2011.05.20,"1,349","1,633","1,666","1,410"
3153,2011.05.19,"1,329","1,604","1,615","1,408"
3154,2011.05.18,"1,271","1,459","1,597","1,399"
3155,2011.05.17,"1,274","1,457","1,622","1,393"
3156,2011.05.16,"1,291","1,475","1,675","1,393"
3157,2011.05.13,"1,306","1,494","1,720","1,392"
3158,2011.05.12,"1,320","1,498","1,770","1,395"
3159,2011.05.11,"1,334","1,509","1,814","1,399"
3160,2011.05.10,"1,344","1,529","1,824","1,403"
3161,2011.05.09,"1,348","1,577","1,801","1,397"
3162,2011.05.06,"1,340","1,566","1,769","1,386"
3163,2011.05.05,"1,314","1,542","1,723","1,371"
3164,2011.05.04,"1,302","1,560","1,644","1,368"
3165,2011.05.03,"1,292","1,572","1,558","1,375"
3166,2011.04.28,"1,269","1,564","1,450","1,390"
3167,2011.04.27,"1,259","1,566","1,392","1,388"
3168,2011.04.26,"1,250","1,546","1,364","1,392"
3169,2011.04.21,"1,254","1,540","1,377","1,401"
3170,2011.04.20,"1,262","1,540","1,415","1,404"
3171,2011.04.19,"1,271","1,538","1,456","1,405"
3172,2011.04.18,"1,284","1,552","1,490","1,409"
3173,2011.04.15,"1,296","1,564","1,514","1,414"
3174,2011.04.14,"1,309","1,573","1,548","1,422"
3175,2011.04.13,"1,324","1,570","1,586","1,433"
3176,2011.04.12,"1,342","1,576","1,629","1,441"
3177,2011.04.11,"1,359","1,590","1,664","1,450"
3178,2011.04.08,"1,376","1,612","1,696","1,457"
3179,2011.04.07,"1,401","1,638","1,737","1,468"
3180,2011.04.06,"1,430","1,674","1,788","1,478"
3181,2011.04.05,"1,462","1,728","1,839","1,485"
3182,2011.04.04,"1,498","1,779","1,889","1,496"
3183,2011.04.01,"1,520","1,792","1,925","1,511"
3184,2011.03.31,"1,530","1,768","1,968","1,523"
3185,2011.03.30,"1,545","1,756","2,014","1,545"
3186,2011.03.29,"1,572","1,785","2,063","1,565"
3187,2011.03.28,"1,585","1,807","2,082","1,585"
3188,2011.03.25,"1,585","1,805","2,078","1,603"
3189,2011.03.24,"1,583","1,798","2,077","1,612"
3190,2011.03.23,"1,565","1,754","2,080","1,608"
3191,2011.03.22,"1,543","1,701","2,079","1,598"
3192,2011.03.21,"1,531","1,679","2,085","1,580"
3193,2011.03.18,"1,531","1,687","2,094","1,574"
3194,2011.03.17,"1,533","1,702","2,110","1,567"
3195,2011.03.16,"1,538","1,744","2,114","1,551"
3196,2011.03.15,"1,548","1,811","2,116","1,539"
3197,2011.03.14,"1,559","1,865","2,126","1,533"
3198,2011.03.11,"1,562","1,891","2,132","1,529"
3199,2011.03.10,"1,538","1,856","2,120","1,522"
3200,2011.03.09,"1,472","1,699","2,095","1,512"
3201,2011.03.08,"1,424","1,595","2,048","1,496"
3202,2011.03.07,"1,382","1,507","2,015","1,481"
3203,2011.03.04,"1,346","1,427","1,983","1,467"
3204,2011.03.03,"1,317","1,390","1,929","1,454"
3205,2011.03.02,"1,281","1,337","1,858","1,435"
3206,2011.03.01,"1,262","1,314","1,829","1,418"
3207,2011.02.28,"1,251","1,310","1,820","1,398"
3208,2011.02.25,"1,245","1,315","1,812","1,385"
3209,2011.02.24,"1,242","1,319","1,813","1,362"
3210,2011.02.23,"1,253","1,345","1,845","1,334"
3211,2011.02.22,"1,279","1,390","1,919","1,309"
3212,2011.02.21,"1,295","1,424","2,004","1,283"
3213,2011.02.18,"1,301","1,442","2,004","1,267"
3214,2011.02.17,"1,292","1,455","1,997","1,233"
3215,2011.02.16,"1,271","1,477","1,930","1,199"
3216,2011.02.15,"1,236","1,488","1,803","1,172"
3217,2011.02.14,"1,206","1,494","1,688","1,154"
3218,2011.02.11,"1,178","1,475","1,620","1,132"
3219,2011.02.10,"1,136","1,411","1,567","1,120"
3220,2011.02.09,"1,092","1,334","1,519","1,099"
3221,2011.02.08,"1,064","1,289","1,464","1,091"
3222,2011.02.07,"1,045","1,281","1,395","1,086"
3223,2011.02.04,"1,043","1,299","1,348","1,090"
3224,2011.02.03,"1,045","1,298","1,311","1,101"
3225,2011.02.02,"1,064","1,321","1,296","1,121"
3226,2011.02.01,"1,084","1,337","1,299","1,148"
3227,2011.01.31,"1,107","1,351","1,310","1,177"
3228,2011.01.28,"1,137","1,368","1,337","1,209"
3229,2011.01.27,"1,186","1,403","1,381","1,273"
3230,2011.01.26,"1,234","1,447","1,427","1,318"
3231,2011.01.25,"1,292","1,494","1,512","1,371"
3232,2011.01.24,"1,345","1,541","1,593","1,414"
3233,2011.01.21,"1,370","1,556","1,650","1,427"
3234,2011.01.20,"1,393","1,566","1,710","1,438"
3235,2011.01.19,"1,411","1,572","1,776","1,437"
3236,2011.01.18,"1,432","1,586","1,840","1,429"
3237,2011.01.17,"1,439","1,590","1,887","1,413"
3238,2011.01.14,"1,439","1,595","1,923","1,393"
3239,2011.01.13,"1,446","1,608","1,949","1,362"
3240,2011.01.12,"1,453","1,687","1,970","1,360"
3241,2011.01.11,"1,480","1,719","1,975","1,350"
3242,2011.01.10,"1,495","1,788","1,964","1,345"
3243,2011.01.07,"1,519","1,865","1,936","1,341"
3244,2011.01.06,"1,544","1,963","1,882","1,352"
3245,2011.01.05,"1,621","2,137","1,824","1,386"
3246,2011.01.04,"1,693","2,285","1,798","1,421"
3247,2010.12.24,"1,773","2,346","1,845","1,493"
3248,2010.12.23,"1,795","2,379","1,857","1,517"
3249,2010.12.22,"1,830","2,440","1,873","1,539"
3250,2010.12.21,"1,886","2,557","1,892","1,555"
3251,2010.12.20,"1,955","2,671","1,956","1,582"
3252,2010.12.17,"1,999","2,723","2,037","1,613"
3253,2010.12.16,"2,028","2,709","2,147","1,642"
3254,2010.12.15,"2,047","2,687","2,234","1,659"
3255,2010.12.14,"2,069","2,676","2,289","1,678"
3256,2010.12.13,"2,076","2,663","2,323","1,677"
3257,2010.12.10,"2,095","2,694","2,357","1,670"
3258,2010.12.09,"2,111","2,731","2,376","1,654"
3259,2010.12.08,"2,144","2,832","2,386","1,636"
3260,2010.12.07,"2,173","2,929","2,384","1,624"
3261,2010.12.06,"2,179","2,987","2,384","1,610"
3262,2010.12.03,"2,168","2,983","2,382","1,593"
3263,2010.12.02,"2,133","2,919","2,385","1,569"
3264,2010.12.01,"2,096","2,869","2,380","1,550"
3265,2010.11.30,"2,099","2,910","2,377","1,526"
3266,2010.11.29,"2,145","3,095","2,356","1,512"
3267,2010.11.26,"2,170","3,233","2,330","1,486"
3268,2010.11.25,"2,200","3,381","2,290","1,443"
3269,2010.11.24,"2,213","3,539","2,194","1,392"
3270,2010.11.23,"2,199","3,593","2,112","1,370"
3271,2010.11.22,"2,179","3,585","2,061","1,369"
3272,2010.11.19,"2,155","3,526","2,038","1,389"
3273,2010.11.18,"2,164","3,496","2,063","1,431"
3274,2010.11.17,"2,188","3,492","2,122","1,457"
3275,2010.11.16,"2,219","3,490","2,216","1,474"
3276,2010.11.15,"2,261","3,530","2,294","1,495"
3277,2010.11.12,"2,313","3,612","2,365","1,516"
3278,2010.11.11,"2,366","3,695","2,432","1,532"
3279,2010.11.10,"2,454","3,882","2,437","1,552"
3280,2010.11.09,"2,476","3,938","2,361","1,580"
3281,2010.11.08,"2,482","3,984","2,322","1,597"
3282,2010.11.05,"2,495","3,994","2,304","1,628"
3283,2010.11.04,"2,510","4,011","2,287","1,655"
3284,2010.11.03,"2,542","4,060","2,288","1,680"
3285,2010.11.02,"2,600","4,165","2,313","1,705"
3286,2010.11.01,"2,648","4,231","2,371","1,730"
3287,2010.10.29,"2,678","4,262","2,410","1,750"
3288,2010.10.28,"2,707","4,272","2,465","1,768"
3289,2010.10.27,"2,784","4,461","2,461","1,774"
3290,2010.10.26,"2,778","4,448","2,393","1,780"
