Date,return
2015-01-02,0.017232319474790515
2015-01-05,0.01900260784228242
2015-01-06,0.01837908055011102
2015-01-07,0.018843228888308763
2015-01-08,0.01071353845702099
2015-01-09,0.010853708465578963
2015-01-12,0.019263504680585467
2015-01-13,0.019251249598022616
2015-01-14,0.01884708098477487
2015-01-15,0.017524387428616298
2015-01-16,0.01891473866440896
2015-01-20,0.012153967287153495
2015-01-21,0.014050259764119768
2015-01-22,0.014804571930075398
2015-01-23,0.011689395475957138
2015-01-26,0.002196815815200706
2015-01-27,0.007664257802369844
2015-01-28,0.01076149835127168
2015-01-29,0.012367100448585598
2015-01-30,0.018874185192538234
2015-02-02,0.02108825097160515
2015-02-03,0.02235705766537674
2015-02-04,0.018253746683459665
2015-02-05,0.015168005802056031
2015-02-06,0.015848495019182226
2015-02-09,0.015998502111501042
2015-02-10,0.0200720484279752
2015-02-11,0.019137953326307987
2015-02-12,0.011156189465860692
2015-02-13,0.012093198631605918
2015-02-17,0.012271226024728712
2015-02-18,0.009219575859842396
2015-02-19,0.009256127863972398
2015-02-20,0.009273074983943162
2015-02-23,0.0037520018392891395
2015-02-24,0.008448037046479001
2015-02-25,0.01023206823115397
2015-02-26,0.01026442918719663
2015-02-27,0.014527094386884633
2015-03-02,0.012611926620195049
2015-03-03,0.012806622148399345
2015-03-04,0.019269892671882928
2015-03-05,0.021288116901432914
2015-03-06,0.011296101822166824
2015-03-09,0.010929872760162898
2015-03-10,0.008951526306350712
2015-03-11,0.008756045861254716
2015-03-12,0.005679606799863743
2015-03-13,0.008570844159570627
2015-03-16,0.010098870295552708
2015-03-17,0.010647349608230366
2015-03-18,0.015230380317984939
2015-03-19,0.015015682868292506
2015-03-20,0.011271415264841822
2015-03-23,0.01250539558771262
2015-03-24,0.00961820696395493
2015-03-25,0.007184034894614714
2015-03-26,0.006995999934435269
2015-03-27,0.012192152467049737
2015-03-30,0.008456707806823642
2015-03-31,0.008325714912805402
2015-04-01,0.010637599722448187
2015-04-02,0.01210355184514344
2015-04-06,0.007205168075216616
2015-04-07,0.008346508005229058
2015-04-08,0.008208043766488125
2015-04-09,0.007867570321724878
2015-04-10,0.006863367744902021
2015-04-13,0.0057374942676166555
2015-04-14,0.00595151874966429
2015-04-15,0.007974745043737555
2015-04-16,0.007370344400288081
2015-04-17,0.009283316577332341
2015-04-20,0.008987326249734445
2015-04-21,0.008853480058810365
2015-04-22,0.0065670581702360785
2015-04-23,0.009727445463609827
2015-04-24,0.01061297130535457
2015-04-27,0.010597728531205464
2015-04-28,0.011341814968832927
2015-04-29,0.011981917788499578
2015-04-30,0.008896132766762429
2015-05-01,0.007772447205955276
2015-05-04,0.017056277849454054
2015-05-05,0.013524097317511367
2015-05-06,0.015007886631780643
2015-05-07,0.017849829937676653
2015-05-08,0.01777026831895
2015-05-11,0.011992063800582712
2015-05-12,0.011470015202541194
2015-05-13,0.011941538488208128
2015-05-14,0.009125802711215814
2015-05-15,0.006835905484553622
2015-05-18,0.007285360831590133
2015-05-19,0.010512802784088912
2015-05-20,0.008358555175469318
2015-05-21,0.008950227471435783
2015-05-22,0.009943444512326744
2015-05-26,0.014805386016333582
2015-05-27,0.01358726634252212
2015-05-28,0.014840719316065218
2015-05-29,0.023316282463091424
2015-06-01,0.02079416121110485
2015-06-02,0.02418333835959631
2015-06-03,0.0197273698681492
2015-06-04,0.02243650830839742
2015-06-05,0.0179959408500819
2015-06-08,0.014221303468233434
2015-06-09,0.01373463604821817
2015-06-10,0.00971640426556586
2015-06-11,0.01119006399735174
2015-06-12,0.00821751497947003
2015-06-15,0.006654349871195402
2015-06-16,0.009483317804210424
2015-06-17,0.009512771674810572
2015-06-18,0.009861015566375569
2015-06-19,0.01215764063777142
2015-06-22,0.012111760162272053
2015-06-23,0.011870918087569187
2015-06-24,0.013376444756888154
2015-06-25,0.006827752749675028
2015-06-26,0.008130507535432145
2015-06-29,0.007792724381818482
2015-06-30,0.009641412364649903
2015-07-01,0.01168923133832779
2015-07-02,0.012872514402163514
2015-07-06,0.016272254854031432
2015-07-07,0.022651172185162226
2015-07-08,0.020297569795891573
2015-07-09,0.02468081924285233
2015-07-10,0.023585582981826256
2015-07-13,0.022711023507505996
2015-07-14,0.01148639197491912
2015-07-15,0.01652902131112898
2015-07-16,0.011833692685493866
2015-07-17,0.013560662908522817
2015-07-20,0.011277335481875109
2015-07-21,0.012447298991221172
2015-07-22,0.01149246897441807
2015-07-23,0.011418350129772199
2015-07-24,0.01240262165111597
2015-07-27,0.012111147284710423
2015-07-28,0.016123241771445647
2015-07-29,0.015632158995131595
2015-07-30,0.016245720299498594
2015-07-31,0.013649502890457271
2015-08-03,0.0127928455574661
2015-08-04,0.006924904204494078
2015-08-05,0.004845807265247522
2015-08-06,0.004448470853579661
2015-08-07,0.007395240536797026
2015-08-10,0.008506717396697262
2015-08-11,0.010761267344019164
2015-08-12,0.02006628020136269
2015-08-13,0.01986998970217692
2015-08-14,0.017432334709118563
2015-08-17,0.016585358974438684
2015-08-18,0.018248005275214682
2015-08-19,0.013319769134078908
2015-08-20,0.014230659747624332
2015-08-21,0.015760941729755385
2015-08-24,0.013067830127030862
2015-08-25,0.01702785241031915
2015-08-26,0.01842302362975096
2015-08-27,0.02615030949940281
2015-08-28,0.02993424830051516
2015-08-31,0.023691855017572778
2015-09-01,0.02850445671697228
2015-09-02,0.026304578364561397
2015-09-03,0.0225617920617584
2015-09-04,0.012305904051132967
2015-09-08,0.015900536024351698
2015-09-09,0.012780184432456982
2015-09-10,0.011912678516955547
