,return,Inflation
2016-03-04,1.1950635995667511,-1.7800609457109375
2016-03-11,1.018088444313892,-1.4572785366766892
2016-03-18,0.3930531549433059,-1.1344961276424401
2016-03-25,0.328123030716623,-0.8117137186081915
2016-04-01,0.3546226608079867,-0.48893130957394326
2016-04-08,0.30585820284610743,-0.49979013676948053
2016-04-15,0.3304545817816337,-0.5106489639650175
2016-04-22,0.19378982621876986,-0.5215077911605547
2016-04-29,0.2120061385843546,-0.5323666183560917
2016-05-06,0.07486223136800164,-0.63175617858361
2016-05-13,-0.11057068441757154,-0.7665580320239204
2016-05-20,-0.16029636680757428,-0.9013598854642312
2016-05-27,-0.2805377234565256,-1.0361617389045419
2016-06-03,-0.35532284776680556,-1.093909099668372
2016-06-10,-0.3910089073475723,-0.9590202287410012
2016-06-17,-0.40608365352917014,-0.8241313578136303
2016-06-24,-0.2645393109080209,-0.68924248688626
2016-07-01,-0.029623336304010282,-0.5543536159588891
2016-07-08,0.18878803455889415,-0.575002073425432
2016-07-15,0.3238715969522145,-0.5956505308919747
2016-07-22,0.25166532387480595,-0.6162989883585176
2016-07-29,0.06883852965818528,-0.6369474458250608
2016-08-05,-0.05744926126190646,-0.5493775699974286
2016-08-12,-0.1672390945914682,-0.3806439441991656
2016-08-19,-0.111056216750115,-0.21191031840090216
2016-08-26,-0.05412775782461411,-0.0431766926026391
2016-09-02,-0.08775625356598125,0.08462573343514837
2016-09-09,-0.036603424780793134,-0.033159039089917054
2016-09-16,-0.016131430788272862,-0.15094381161498177
2016-09-23,-0.01108302123219829,-0.2687285841400465
2016-09-30,0.15910754267643093,-0.38651335666511194
2016-10-07,0.0648199250497523,-0.3551034362562484
2016-10-14,-0.06331599068069947,-0.29882773369173027
2016-10-21,-0.11967780340334995,-0.24255203112721213
2016-10-28,-0.3273993705257265,-0.1862763285626947
2016-11-04,-0.3327438914050616,-0.09275555179541459
2016-11-11,-0.33118639808535355,0.050425323908880444
2016-11-18,-0.1931575528290602,0.1936061996131755
2016-11-25,-0.11911062998106711,0.33678707531747054
2016-12-02,0.17991862933621594,0.44990916475313397
2016-12-09,0.3216272717956457,0.38267853657700696
2016-12-16,0.28551291023092146,0.31544790840088
2016-12-23,0.18508785832455033,0.24821728022475303
2016-12-30,-0.1500572162601349,0.18098665204862607
2017-01-06,-0.3627691063384243,0.12113540978337389
2017-01-13,-0.3267275800667431,0.06423592188247317
2017-01-20,-0.34495180446149737,0.007336433981571048
2017-01-27,-0.3212819695671401,-0.049563053919330025
2017-02-03,-0.3224098271994456,-0.1396731226117969
2017-02-10,-0.39665433358229546,-0.3128096432831783
2017-02-17,-0.44833823490715563,-0.48594616395456
2017-02-24,-0.4707573092035087,-0.6590826846259413
2017-03-03,-0.48302465462642885,-0.7608475657465523
2017-03-10,-0.3984975313485243,-0.6841833479902362
2017-03-17,-0.33476848575575424,-0.60751913023392
2017-03-24,-0.313690577112324,-0.5308549124776043
2017-03-31,-0.2999974110740492,-0.45419069472128815
2017-04-07,-0.3820624974508482,-0.49171513293150226
2017-04-14,-0.45669777404171824,-0.5482710138028047
2017-04-21,-0.4417392583127433,-0.6048268946741068
