,return,Dow Jones
2000-10-02,0.02667941228215432,-0.20501875929825314
2000-10-09,0.025475897487752797,-0.21901341915001776
2000-10-16,0.02758163324041244,-0.25404044820800736
2000-10-23,0.03090475008953053,-0.2505423145533369
2000-10-30,0.029624827042268854,-0.19060542852913098
2000-11-06,0.02830803742097638,-0.17557578016592984
2000-11-13,0.025070333954270697,-0.22445189060949633
2000-11-20,0.022614726879299572,-0.23025377692617333
2000-11-27,0.02206658271121779,-0.22138942973684744
2000-12-04,0.02768725826628552,-0.21989857872910054
2000-12-11,0.033491032061488894,-0.20229102263618173
2000-12-18,0.034506583083167765,-0.21083233439688667
2000-12-25,0.03563291328523076,-0.21188007430682143
2001-01-01,0.03950888966137397,-0.1958037486502269
2001-01-08,0.03527417195921866,-0.21339005241231548
2001-01-15,0.033818927308395294,-0.22358798336124394
2001-01-22,0.03243311193621935,-0.2179709923227907
2001-01-29,0.030208358604180353,-0.2047998602907007
2001-02-05,0.02885675976531805,-0.1767829125570918
2001-02-12,0.02784014029981934,-0.1788103849183042
2001-02-19,0.026168856462280492,-0.1944255349958808
2001-02-26,0.02208567019527397,-0.2111394305773847
2001-03-05,0.01911493196765955,-0.21966480308996714
2001-03-12,0.015327256924252205,-0.25728674174233845
2001-03-19,0.014559953693883156,-0.28376077025766616
2001-03-26,0.02024139204133018,-0.3126193102921557
2001-04-02,0.028221343613097187,-0.30301325675685176
2001-04-09,0.037041443148212234,-0.29587034836478177
2001-04-16,0.04016582877258678,-0.26256688333713113
2001-04-23,0.03987257024358783,-0.2228600910303055
2001-04-30,0.03701687224652178,-0.20131660326761164
2001-05-07,0.028094761415040432,-0.1800430201064627
2001-05-14,0.023680133448663147,-0.18618919418259083
2001-05-21,0.01998255554664348,-0.13724613889690876
2001-05-28,0.01834990200913248,-0.1725834519850208
2001-06-04,0.016228199676473917,-0.16661686010440893
2001-06-11,0.014423682327374777,-0.18143292254276552
2001-06-18,0.017076702510212934,-0.21083658486305284
2001-06-25,0.021294407441722774,-0.22583647996309164
2001-07-02,0.022838505398946586,-0.2163260619165241
2001-07-09,0.02341693102271665,-0.24760099196642082
2001-07-16,0.021599799524058546,-0.22924747906135762
2001-07-23,0.01701432897110139,-0.23431615996438865
2001-07-30,0.016155864802531717,-0.2367282995136299
2001-08-06,0.016511055815025297,-0.23677186679183201
2001-08-13,0.015764056190227853,-0.23522044664121874
2001-08-20,0.015517296003529843,-0.2454045635751074
2001-08-27,0.017321178159947714,-0.23878658775454611
2001-09-03,0.017310403843787694,-0.28475537934052514
2001-09-10,0.01743534572642399,-0.3213348911656694
2001-09-17,0.021032329708793773,-0.39410393454522147
2001-09-24,0.03150254222144748,-0.4277718770466121
2001-10-01,0.04431839641936554,-0.40301609947891565
2001-10-08,0.04418400383635475,-0.378457968587941
2001-10-15,0.0433627707283879,-0.3487387091548235
2001-10-22,0.03573444690084106,-0.3456135539062252
2001-10-29,0.01938990447176909,-0.35703986957714606
2001-11-05,0.018925304906112914,-0.3388128080405233
2001-11-12,0.020899214320609188,-0.32676911215898174
2001-11-19,0.032081697643570536,-0.2819171305581362
2001-11-26,0.035884906079102656,-0.2812487447535226
2001-12-03,0.03736088578756269,-0.30449773206534964
2001-12-10,0.03965304159831991,-0.28776258415301514
2001-12-17,0.03452355853415391,-0.29089517771740425
2001-12-24,0.028233844688420023,-0.2756604443616903
2001-12-31,0.03320347692924087,-0.27713110565514837
2002-01-07,0.03484136515613202,-0.25847687226883637
2002-01-14,0.03559470389669149,-0.2909536216271875
2002-01-21,0.03604568434079326,-0.3036593276140934
2002-01-28,0.03262777471715727,-0.29368135828925895
2002-02-04,0.028315639060796326,-0.3126660654199825
2002-02-11,0.0257880258011104,-0.29165919901075404
2002-02-18,0.024233637911754535,-0.2897188612059459
2002-02-25,0.0252300859873681,-0.2639323455929791
2002-03-04,0.0278798268497434,-0.21705926733017006
2002-03-11,0.025397356225837393,-0.21446435773578815
2002-03-18,0.02251686278167627,-0.21802306053332496
2002-03-25,0.020172580407990314,-0.2494850110945285
2002-04-01,0.016297483622815138,-0.24087462925862488
2002-04-08,0.017209264122596178,-0.25294807840332895
2002-04-15,0.022838088793364,-0.2694622020750279
2002-04-22,0.029486790586741557,-0.2649184537435058
2002-04-29,0.028447303408908463,-0.2985566429817339
2002-05-06,0.027253563955108223,-0.29981371835034726
2002-05-13,0.022459122194697364,-0.267763078225144
2002-05-20,0.01796997561054712,-0.2550286815916171
2002-05-27,0.02031238731442325,-0.26833689115756254
2002-06-03,0.0226215028790176,-0.31025392587074124
2002-06-10,0.022495534284096386,-0.31709611378156244
2002-06-17,0.02119988486262527,-0.31263099907411246
2002-06-24,0.02051308167225156,-0.3557307259979985
2002-07-01,0.017086217840263047,-0.3740109183616968
2002-07-08,0.015733884614371266,-0.35646605664472747
2002-07-15,0.01606345361853994,-0.42401765280543635
2002-07-22,0.015407648820700868,-0.5148299250599291
2002-07-29,0.018017517437828208,-0.41629349316515724
2002-08-05,0.01944730708080595,-0.4873028435519589
2002-08-12,0.01894457898310665,-0.4187364485941023
2002-08-19,0.019354551696805007,-0.38665605520573637
2002-08-26,0.01663066316005104,-0.39428351674073775
2002-09-02,0.015077562124952145,-0.4214344319930112
2002-09-09,0.016749731990344813,-0.43674886158933884
2002-09-16,0.01672193831983307,-0.4515404838472404
2002-09-23,0.017626740050686044,-0.5055245920058741
2002-09-30,0.01729282442674877,-0.5353012327322333
2002-10-07,0.015836346703017708,-0.5532690158327261
2002-10-14,0.014276799168415852,-0.5049667183215782
