Date,Prediction,Ground Truth
2024-03-11,0.038244143,0.0363633558046273
2024-03-12,0.04418373,0.0355694578485204
2024-03-13,0.045737445,0.0203686114566097
2024-03-14,0.0454361,0.0208343931148343
2024-03-15,0.04457365,0.0280462277774188
