,Predictions,Ground Truths
0,0.02708868682384491,0.0803986351345655
1,0.026827752590179443,0.0648786355417244
2,0.029352031648159027,0.0397791725539571
3,0.027874596416950226,0.0501126002465481
4,0.02503645047545433,0.0469703680065253
5,0.024773910641670227,0.0478338747554196
6,0.028938069939613342,0.0490290787973888
7,0.03166037052869797,0.0535549934912865
8,0.03187141939997673,0.0575867029735225
9,0.032483793795108795,0.0469850711409452
10,0.0338965579867363,0.049756567374141
11,0.03945571556687355,0.0479603265016971
12,0.03050551936030388,0.058017536299182
13,0.029787011444568634,0.0509139757105975
14,0.028298553079366684,0.0660901045276683
15,0.030333563685417175,0.0713646044430443
16,0.03181014209985733,0.0760565282520923
17,0.03175358474254608,0.0365776873658019
18,0.0316825695335865,0.0395665025106222
19,0.03188134729862213,0.048746783917067
20,0.03367834538221359,0.0530927198513834
21,0.032025448977947235,0.0892943374135907
22,0.03242695331573486,0.0927296972105583
23,0.03289739415049553,0.093241788534753
24,0.03319182246923447,0.093536984355502
25,0.03329034522175789,0.0744599217066285
26,0.03287888318300247,0.0537167697188623
27,0.03590971976518631,0.0486046604376468
28,0.03160553425550461,0.0489520855076046
29,0.0313853919506073,0.0521284709525853
30,0.03103972226381302,0.0587359459825591
31,0.03430710732936859,0.0409220952800269
32,0.03610992804169655,0.0568059295996907
33,0.031388357281684875,0.0615524883887828
34,0.03137803450226784,0.0552993800028372
35,0.031264159828424454,0.0547088573487413
36,0.031131204217672348,0.0564745973659255
37,0.030916579067707062,0.0421535471721386
38,0.030709654092788696,0.0319322452835584
39,0.030179128050804138,0.0459678272480712
40,0.029313337057828903,0.0511053784154879
41,0.03203965723514557,0.0498749531181783
42,0.03289727866649628,0.0471919060862008
43,0.03198329359292984,0.0449392040271438
44,0.032013900578022,0.0516186639067804
45,0.03179405629634857,0.0596404867341891
46,0.03116600215435028,0.0523390954051239
47,0.029824882745742798,0.057374066965663
48,0.02931654080748558,0.0578656908801369
49,0.03238600865006447,0.0543648471414806
50,0.031643882393836975,0.0532625545323566
51,0.03176107257604599,0.054821702220879
52,0.03199159353971481,0.0604387474560772
53,0.03211897611618042,0.0527260286801576
54,0.032206352800130844,0.0511506552198783
55,0.03207215666770935,0.0387077417732899
56,0.03137492761015892,0.0337192726996456
57,0.029828980565071106,0.0437347341351387
58,0.034510351717472076,0.0687393515002414
59,0.039093323051929474,0.0682694022919786
60,0.03136181831359863,0.0723350365210318
61,0.03045148029923439,0.075090621191129
62,0.033751461654901505,0.0628224566951198
63,0.03344597667455673,0.0273732633062162
64,0.03519009053707123,0.024835046292862
65,0.03605443611741066,0.0378443658648711
66,0.031488556414842606,0.0313135716598144
67,0.0315442755818367,0.0345519409558507
68,0.031580328941345215,0.0291790787195754
69,0.03167138621211052,0.0313766951203027
70,0.03184296935796738,0.031598064275335
71,0.032108552753925323,0.0319887701535242
72,0.03248027712106705,0.0235847470995855
73,0.03279252350330353,0.0390910728472334
74,0.034084074199199677,0.0423285830469276
75,0.035262104123830795,0.0589940712296649
76,0.04024123400449753,0.0611423231919499
77,0.03317014127969742,0.0633807266754834
78,0.033196479082107544,0.0402800020305449
79,0.029444202780723572,0.0405419296856536
80,0.03092852234840393,0.0520680563966312
81,0.030815821141004562,0.0512481093253606
82,0.031944047659635544,0.0492850143954365
83,0.03434537351131439,0.049391398875758
84,0.031434014439582825,0.0454320311708837
85,0.03139566630125046,0.0320990441781776
86,0.03126727044582367,0.0327028973319385
87,0.03111598640680313,0.0128257934124269
88,0.030730068683624268,0.0301452656651675
89,0.029838927090168,0.026588022128887
90,0.028742559254169464,0.0299620441233419
91,0.029729947447776794,0.027217918731768
92,0.028227824717760086,0.0444972092869714
93,0.025949381291866302,0.0311069848071351
94,0.030165959149599075,0.0495721995727188
95,0.02933439612388611,0.0503392252638169
96,0.027403268963098526,0.0500260979028237
97,0.02686960995197296,0.042203207655905
98,0.03230596333742142,0.0405648969430061
99,0.031481917947530746,0.0237325191378292
100,0.031205009669065475,0.0394914828090732
101,0.03072873130440712,0.0428422246105434
102,0.030485980212688446,0.0407761462014192
103,0.03328562527894974,0.0422430118226344
104,0.033107414841651917,0.0426722038081974
105,0.040068089962005615,0.0330250502523271
106,0.032674938440322876,0.0259807482457721
107,0.03293929994106293,0.0250689004918439
108,0.03329779952764511,0.0246410363587711
109,0.03633493557572365,0.0292046319979095
110,0.030133221298456192,0.0320298499500374
111,0.03192109614610672,0.0318902858894648
112,0.024883903563022614,0.0245222900067412
113,0.03307516872882843,0.0331503098308677
114,0.031732238829135895,0.0291393780251106
115,0.03229326382279396,0.0328423931994941
116,0.03400462120771408,0.0352470229619852
117,0.03610685095191002,0.0351934752102248
118,0.03347139433026314,0.0306636648686117
119,0.03992624580860138,0.0332278504539088
120,0.03074457496404648,0.0303552202090239
121,0.029630087316036224,0.0462436892109816
122,0.02709484100341797,0.0461850072334914
123,0.030525553971529007,0.0455927841259214
124,0.028040457516908646,0.0463055415785859
125,0.03243999928236008,0.0393519190889294
126,0.0339825376868248,0.0275304318458691
127,0.02778438851237297,0.0388153529887142
128,0.026934929192066193,0.0334607994730853
129,0.02982223778963089,0.024612781672579
130,0.02928921952843666,0.0527217773516568
131,0.02869250997900963,0.0528337320889597
132,0.028403453528881073,0.0475459727130199
133,0.03275270015001297,0.0522612829101079
134,0.03144592046737671,0.0332283579344764
135,0.027967412024736404,0.0264276308986155
136,0.03124246746301651,0.0260774755163382
137,0.03058815747499466,0.0326001693785208
138,0.029746927320957184,0.0272322330529179
139,0.031078200787305832,0.0271341156715047
140,0.02971765398979187,0.0267484951358872
141,0.029665619134902954,0.0250470998699974
142,0.03246719017624855,0.0205273814598185
143,0.030694302171468735,0.0164216867540082
144,0.029302742332220078,0.0385823487779898
145,0.031076624989509583,0.041109473441187
146,0.031029298901557922,0.0419180782540474
147,0.025164783000946045,0.056845989332237
148,0.021536655724048615,0.0582661359040603
149,0.014962390065193176,0.0354310308797745
150,0.025421638041734695,0.037381088610138
151,0.029475349932909012,0.0375592833263726
152,0.028345972299575806,0.0293791928681521
153,0.02377081662416458,0.027683030649285
154,0.027265317738056183,0.0265540667334162
155,0.0268116258084774,0.03051305459893
156,0.034686051309108734,0.0329411199622881
157,0.035886507481336594,0.0306963269303689
158,0.04038512706756592,0.0358243824102043
159,0.029358498752117157,0.0416865216043105
160,0.030846968293190002,0.0410952295783167
161,0.03703487664461136,0.0372795043617625
162,0.03108030930161476,0.0273535285814127
163,0.029920920729637146,0.0309495450269587
164,0.03433595597743988,0.026660770685333
165,0.037643786519765854,0.0294858909785307
166,0.04101176559925079,0.037274067817079
167,0.03612722456455231,0.0381514836204645
168,0.03266296535730362,0.0370325225892085
169,0.03633274883031845,0.0381068896963542
170,0.02847146987915039,0.0393945277592807
171,0.02283698320388794,0.0265647287111918
172,0.030575260519981384,0.0301314523312861
173,0.02805948629975319,0.0313435365257044
174,0.033632297068834305,0.024648721518825
175,0.030247077345848083,0.0166964148374404
176,0.02980148047208786,0.0188737996662097
177,0.033121507614851,0.016668482363348
178,0.035282038152217865,0.0152657670547498
179,0.036071792244911194,0.0149167854390429
180,0.03679800033569336,0.0142418289852869
181,0.03759409859776497,0.0156288330035807
182,0.036642029881477356,0.0199813386093958
183,0.034421030431985855,0.0219080898284344
184,0.033272646367549896,0.0307914903817404
185,0.033545468002557755,0.0296006307109047
186,0.02684982866048813,0.0338592962204103
187,0.029852069914340973,0.0365589533773495
188,0.03246340900659561,0.0450131229516989
189,0.03286655992269516,0.0421264674239667
190,0.029073908925056458,0.0386753436989227
191,0.03820846974849701,0.0505277968202132
192,0.024558819830417633,0.0329349208915743
193,0.024049200117588043,0.033643528454074
194,0.03075966238975525,0.0323749169908151
195,0.03489914536476135,0.0283331698181742
196,0.035788606852293015,0.0344961270604412
197,0.03951069340109825,0.0322338797140751
198,0.03585222363471985,0.0340255399657795
199,0.031888216733932495,0.0387095618291133
200,0.03423868119716644,0.0419086271049053
201,0.03638027608394623,0.0270745665866967
202,0.03793288767337799,0.0268312521857603
203,0.039911091327667236,0.0232112058452313
204,0.03810250759124756,0.0230801653197421
205,0.03369518369436264,0.0213996938769061
206,0.028115957975387573,0.020332642099492
207,0.027872193604707718,0.0234694511706328
208,0.03117942065000534,0.029365690062617
209,0.03698687255382538,0.0277395947002939
210,0.03548005223274231,0.0261398139758013
211,0.03658439591526985,0.0313929634771776
212,0.04096343368291855,0.0283646326891528
213,0.04322856664657593,0.0286168754094219
214,0.03330589830875397,0.0297763413898289
215,0.029468704015016556,0.0288797418366468
216,0.026675697416067123,0.0331867843673822
217,0.025569915771484375,0.0315047136358432
218,0.02030489593744278,0.0334327682539776
219,0.024426627904176712,0.0375304531024865
220,0.029104948043823242,0.0453560137082792
221,0.030281811952590942,0.0344543443481062
222,0.03631246089935303,0.0175952866176238
223,0.02844659984111786,0.023248105970382
224,0.028100982308387756,0.0293621476328507
225,0.02777063101530075,0.0256722630946439
226,0.025746390223503113,0.029666357430853
227,0.02192111313343048,0.0307769460793833
228,0.02931206300854683,0.0321645765385919
229,0.025097914040088654,0.0235923215673581
230,0.024998296052217484,0.025071706520106
231,0.025612179189920425,0.0277318948365753
232,0.03010471910238266,0.0345615853581552
233,0.03016526997089386,0.0269017869846063
234,0.030664414167404175,0.0136953927330364
235,0.0335925817489624,0.0181011071561697
236,0.02854522317647934,0.0453346626184127
237,0.030973047018051147,0.0421803138965606
238,0.024731382727622986,0.0476819922893797
239,0.030171342194080353,0.0858352312471416
240,0.029866866767406464,0.0755890594507143
241,0.030623432248830795,0.0770597402263383
242,0.028974395245313644,0.0747890843733142
243,0.025680918246507645,0.0453358802667919
244,0.030287548899650574,0.0344662311290778
245,0.02738150954246521,0.0603796127597672
246,0.03224801644682884,0.0555970839442042
247,0.03947659581899643,0.0498013936453174
248,0.03291977196931839,0.0642188505887794
249,0.03259114921092987,0.1048051373147652
250,0.03170648217201233,0.0913368899936297
251,0.037702593952417374,0.0914887964357013
252,0.03744163364171982,0.0820884001990213
253,0.03982636332511902,0.0827455309262134
254,0.03292039409279823,0.0221002029680806
255,0.03104591742157936,0.0202744923789715
256,0.02781044691801071,0.0205106712574745
257,0.031519852578639984,0.0155639528299362
258,0.03857513517141342,0.0091206259452556
259,0.041385240852832794,0.010875555143441
260,0.03617972508072853,0.0090813215533782
261,0.04722416028380394,0.0124503220217052
262,0.037391044199466705,0.0281309934599986
263,0.03933945298194885,0.0266780645232141
264,0.03677444905042648,0.0648113903149985
265,0.038574185222387314,0.0599599241653659
266,0.029121659696102142,0.0726471045893388
267,0.03339698165655136,0.0738786537943007
268,0.032085712999105453,0.0744867607178532
269,0.03622180595993996,0.088865480635594
270,0.033895574510097504,0.0879671384973842
271,0.03381194546818733,0.0750131863246839
272,0.03126843273639679,0.075332703658827
273,0.031305644661188126,0.0692742229460899
274,0.03132105991244316,0.0263471399490486
275,0.031529590487480164,0.0390925023220973
276,0.031538985669612885,0.0388306119026697
277,0.031544044613838196,0.0292589880562589
278,0.03156740218400955,0.0199617482382762
279,0.03159430995583534,0.0188514329262026
280,0.03159330040216446,0.0335576675879376
281,0.03160112723708153,0.0383679923523348
