,return,S&P500_return,sentiment
1993-01-22,-0.7542655268953729,0.1059251945218835,0.0
1993-01-29,-0.39737821759052866,-0.0009043385268701655,1.0
1993-02-05,-0.35135448318324214,-0.15670063380315213,2.0
1993-02-12,-0.39956276252596395,-0.6681588276963368,0.0
1993-02-19,-0.43650601317345045,0.47170130642392355,2.0
1993-02-26,-0.5567821160620183,0.19198506937395537,0.0
1993-03-05,-0.7749969614298432,-0.2822983203407353,0.0
1993-03-12,-0.6993609578557337,-0.8268047509038546,1.0
1993-03-19,-0.7333520626863379,-0.3787890320077237,0.0
1993-03-26,-0.7090919923374065,-0.6677092590564372,1.0
1993-04-02,-0.7523413276459943,-1.8842307394215907,2.0
1993-04-09,-0.8487457935394347,-0.213403809824016,0.0
1993-04-16,-0.8975522017792747,0.08555827884309053,2.0
1993-04-23,-1.0974968447279707,-0.5418023272698526,2.0
1993-04-30,-1.1088104837429427,0.24862061921008502,1.0
1993-05-07,-1.061303757058515,-0.22578925415134424,1.0
1993-05-14,-1.0661198523104898,0.04348511950635328,0.0
1993-05-21,-0.9557657647829069,-1.011536080118583,1.0
1993-05-28,-0.9339054485329249,-0.48363412209958045,2.0
1993-06-04,-0.9647822359714225,-0.5269186705288537,1.0
1993-06-11,-0.9154821902973297,0.36525614351206737,0.0
1993-06-18,-0.9080834916273067,-1.0391115993282276,0.0
1993-06-25,-0.9393755111505849,0.17743502315968235,2.0
1993-07-02,-0.8336805672144042,-0.6870521863175744,0.0
1993-07-09,-0.6537593322667751,-0.13622508545606454,0.0
1993-07-16,-0.5886367020738416,-0.7472204874515592,2.0
1993-07-23,-0.34057825994587637,0.5137645849442989,0.0
1993-07-30,-0.27793753177527847,-0.4630181529613438,0.0
1993-08-06,-0.410020492574045,0.08769331937272097,0.0
1993-08-13,-0.4803718776838478,0.21769037297335436,0.0
1993-08-20,-0.7050703816016921,-0.08133783589629037,2.0
1993-08-27,-0.7712522533824376,-0.12720583086728898,1.0
1993-09-03,-0.6740355409462973,-0.0182686961971275,0.0
1993-09-10,-0.5661460863328647,0.8272434215397068,1.0
1993-09-17,-0.5969188719566729,-0.14781967775651786,0.0
1993-09-24,-0.4397647905898617,-0.048671138356496495,0.0
1993-10-01,-0.32774557394799025,0.44848808891494285,2.0
1993-10-08,-0.3986014118127669,0.20216499496218635,1.0
1993-10-15,-0.4449832336377969,0.5038582070349995,1.0
1993-10-22,-0.7024299191225497,-0.4447862115432389,1.0
1993-10-29,-0.7561117776417167,-0.006462507232549871,0.0
1993-11-05,-0.5259166507028452,0.39538013114067805,1.0
1993-11-12,-0.38052737522438335,0.5246252722653374,1.0
1993-11-19,-0.3155256879992679,-0.23108248860650493,2.0
1993-11-26,-0.3000376589146747,0.11430993225772365,1.0
1993-12-03,-0.34352739911777275,0.33030472877229694,2.0
1993-12-10,-0.33034822949976933,-0.07641360755539658,2.0
1993-12-17,-0.23064566684433468,0.5816211281485675,1.0
1993-12-24,-0.2940726235680306,-0.014396557069603275,0.0
1993-12-31,-0.33177721041291924,-0.4617800860247772,0.0
1994-01-07,-0.2959909689525893,0.5252918147020299,1.0
1994-01-14,-0.06390364429673645,0.45253299915109796,2.0
1994-01-21,0.013759949493601412,-0.07723472549735615,0.0
1994-01-28,-0.02541274917479388,0.29465908776707644,0.0
1994-02-04,-0.07667339693825394,-2.158537957479472,1.0
1994-02-11,-0.28988824086271187,0.22114830535984056,1.0
1994-02-18,-0.2653540836276986,-0.551591443279941,1.0
1994-02-25,-0.19736215326114212,0.3354007659999967,2.0
1994-03-04,-0.16778487205764792,0.3203706266489869,0.0
1994-03-11,-0.25994253387110844,0.481290200977191,0.0
1994-03-18,-0.412056463611256,0.0052511049886114726,0.0
1994-03-25,-0.4277676004156827,-0.7841796930420397,2.0
1994-04-01,-0.048381913124339225,0.019560852498834335,0.0
1994-04-08,0.20333973147888343,-0.8089905995842055,0.0
1994-04-15,0.19134811157836584,-0.06799545104947254,2.0
1994-04-22,0.22220250700520056,-0.2545009062736023,2.0
1994-04-29,0.15417827506939177,0.3475870111437042,1.0
1994-05-06,-0.13664366348618354,-0.7624381402872165,0.0
1994-05-13,-0.08751777254757766,0.05533972564677434,0.0
1994-05-20,-0.13167369739094284,-0.3445753978943683,1.0
1994-05-27,-0.32587794075008564,0.028567308748896056,2.0
1994-06-03,-0.3845791878069276,0.4760824525903331,2.0
1994-06-10,-0.4366534436545673,0.13799204305124735,2.0
1994-06-17,-0.30557059430642547,-0.7293338241606783,2.0
1994-06-24,-0.19652600124360584,-1.4493196713243235,1.0
1994-07-01,-0.1757403090101827,0.37665418021877345,0.0
1994-07-08,-0.15908717809124323,0.21592936002364893,2.0
1994-07-15,-0.17207095275622417,0.12731673855619458,2.0
1994-07-22,-0.4424413094420249,0.07631000069218223,0.0
1994-07-29,-0.511168900892492,0.7927810734419535,0.0
1994-08-05,-0.4622062419137313,-0.292380640190555,0.0
1994-08-12,-0.45800080021395073,0.5915333506515925,0.0
1994-08-19,-0.2962868090135077,0.07597188049890247,0.0
1994-08-26,-0.08569007099777351,1.1028177104227719,0.0
1994-09-02,-0.09112728704337825,-0.4556318061866181,1.0
1994-09-09,-0.20309989038089982,-1.00603679646658,1.0
1994-09-16,-0.3843698702806807,-0.7378136860656334,1.0
1994-09-23,-0.5739243823454006,-0.34934988459404076,1.0
1994-09-30,-0.6791397259285473,0.06814587138541006,1.0
1994-10-07,-0.6305359008897647,0.5350696134814921,0.0
1994-10-14,-0.5718473628171443,0.2336414018458857,0.0
1994-10-21,-0.6285717185623688,-0.41744692358248053,0.0
1994-10-28,-0.6905909329582832,1.540880243180208,1.0
1994-11-04,-0.6823912511018143,-1.1516813428090393,1.0
1994-11-11,-0.737474926330201,-0.4316029847607561,0.0
1994-11-18,-0.6486083303121046,-0.44842211043192926,1.0
